"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_x"	"q_to_switch"
15	0.976606398527581	9	18	"CO2"	0.1	1
16	0.978019337067643	12	18	"CO2"	0.1	1
17	0.989210144927536	7	18	"CO2"	0.1	1
18	0.97930463012168	11	18	"CO2"	0.1	1
19	0.973073032833653	8	18	"CO2"	0.1	1
20	0.964321962725372	8	18	"CO2"	0.1	1
21	0.980983045731247	7	18	"CO2"	0.1	1
22	0.955438338644602	9	18	"CO2"	0.1	1
23	0.984645070402743	8	18	"CO2"	0.1	1
24	0.979660491893435	7	18	"CO2"	0.1	1
25	0.980523040555935	10	18	"CO2"	0.1	1
26	0.982095506932969	7	18	"CO2"	0.1	1
27	0.978226149380066	8	18	"CO2"	0.1	1
28	0.983609576427256	10	18	"CO2"	0.1	1
29	0.975482992058959	9	18	"CO2"	0.1	1
30	0.974602668932073	9	18	"CO2"	0.1	1
1	0.973032135452661	9	19	"CO2"	0.1	1
2	0.979725651293619	10	19	"CO2"	0.1	1
3	0.978598128214497	7	19	"CO2"	0.1	1
4	0.982592321372528	7	19	"CO2"	0.1	1
5	0.985029595032148	9	19	"CO2"	0.1	1
6	0.983582037696517	12	19	"CO2"	0.1	1
7	0.981076738147213	9	19	"CO2"	0.1	1
8	0.985739708254436	12	19	"CO2"	0.1	1
9	0.978198435762207	10	19	"CO2"	0.1	1
10	0.983264359370554	10	19	"CO2"	0.1	1
11	0.985344923081184	8	19	"CO2"	0.1	1
12	0.983873016867503	9	19	"CO2"	0.1	1
13	0.982903123992233	8	19	"CO2"	0.1	1
14	0.981787488141079	8	19	"CO2"	0.1	1
15	0.974466766513454	12	19	"CO2"	0.1	1
16	0.975713627992634	9	19	"CO2"	0.1	1
17	0.965051457975986	13	19	"CO2"	0.1	1
18	0.983308331693882	9	19	"CO2"	0.1	1
19	0.987935230385426	9	19	"CO2"	0.1	1
20	0.99056731445894	9	19	"CO2"	0.1	1
21	0.980321669400401	8	19	"CO2"	0.1	1
22	0.981183487371606	8	19	"CO2"	0.1	1
23	0.97349709114415	9	19	"CO2"	0.1	1
24	0.976162450598525	8	19	"CO2"	0.1	1
25	0.982684505841954	8	19	"CO2"	0.1	1
26	0.973299391064119	8	19	"CO2"	0.1	1
27	0.980163674970369	9	19	"CO2"	0.1	1
28	0.977415095978459	8	19	"CO2"	0.1	1
29	0.98614459701369	9	19	"CO2"	0.1	1
30	0.974405230319553	10	19	"CO2"	0.1	1
1	0.982755301685969	9	20	"CO2"	0.1	1
2	0.988543381641147	8	20	"CO2"	0.1	1
3	0.974703591148397	12	20	"CO2"	0.1	1
4	0.981106884057971	8	20	"CO2"	0.1	1
5	0.977204477204477	6	20	"CO2"	0.1	1
6	0.967806314789005	13	20	"CO2"	0.1	1
7	0.984780250994164	8	20	"CO2"	0.1	1
8	0.985638499431603	8	20	"CO2"	0.1	1
9	0.984142874908949	7	20	"CO2"	0.1	1
10	0.979475265151255	9	20	"CO2"	0.1	1
11	0.984135946964959	8	20	"CO2"	0.1	1
12	0.977657365102141	7	20	"CO2"	0.1	1
13	0.967801993492744	7	20	"CO2"	0.1	1
14	0.976042189854345	9	20	"CO2"	0.1	1
15	0.981122016689451	9	20	"CO2"	0.1	1
16	0.985891869166143	8	20	"CO2"	0.1	1
17	0.974469900073117	10	20	"CO2"	0.1	1
18	0.979476503109883	8	20	"CO2"	0.1	1
19	0.981133908039942	8	20	"CO2"	0.1	1
20	0.976617742815409	10	20	"CO2"	0.1	1
21	0.983854657042229	10	20	"CO2"	0.1	1
22	0.990186422034179	12	20	"CO2"	0.1	1
23	0.981939325689326	10	20	"CO2"	0.1	1
24	0.964946101048075	7	20	"CO2"	0.1	1
25	0.964869222804963	8	20	"CO2"	0.1	1
26	0.968271000482462	7	20	"CO2"	0.1	1
27	0.978030247347844	13	20	"CO2"	0.1	1
28	0.97572994577495	9	20	"CO2"	0.1	1
29	0.975417686685846	8	20	"CO2"	0.1	1
30	0.979685667370396	9	20	"CO2"	0.1	1
1	0.983497986622987	7	21	"CO2"	0.1	1
2	0.978315374690519	9	21	"CO2"	0.1	1
3	0.987187857575554	8	21	"CO2"	0.1	1
4	0.977011137439941	8	21	"CO2"	0.1	1
5	0.986397288377486	10	21	"CO2"	0.1	1
6	0.98726092719792	8	21	"CO2"	0.1	1
7	0.981609499217209	12	21	"CO2"	0.1	1
8	0.976785362974621	9	21	"CO2"	0.1	1
9	0.97325	8	21	"CO2"	0.1	1
10	0.968867481203007	9	21	"CO2"	0.1	1
11	0.965141442200651	6	21	"CO2"	0.1	1
12	0.981430654273738	8	21	"CO2"	0.1	1
13	0.980674135428834	10	21	"CO2"	0.1	1
14	0.978667997006735	9	21	"CO2"	0.1	1
15	0.986058900514448	7	21	"CO2"	0.1	1
16	0.985585572996182	10	21	"CO2"	0.1	1
17	0.978730613933713	11	21	"CO2"	0.1	1
18	0.982060196951521	9	21	"CO2"	0.1	1
19	0.970275568421348	9	21	"CO2"	0.1	1
20	0.962615617249493	8	21	"CO2"	0.1	1
21	0.979888845739825	8	21	"CO2"	0.1	1
22	0.977008023158158	7	21	"CO2"	0.1	1
23	0.978082919975523	7	21	"CO2"	0.1	1
24	0.971811139445846	8	21	"CO2"	0.1	1
25	0.971249058228393	7	21	"CO2"	0.1	1
26	0.976773831815249	7	21	"CO2"	0.1	1
27	0.979853942199926	9	21	"CO2"	0.1	1
28	0.976389331351103	11	21	"CO2"	0.1	1
29	0.982306640797248	9	21	"CO2"	0.1	1
30	0.982071495232854	9	21	"CO2"	0.1	1
1	0.978142005566402	9	22	"CO2"	0.1	1
2	0.977000749228432	9	22	"CO2"	0.1	1
3	0.978221641624138	10	22	"CO2"	0.1	1
4	0.980161771478455	11	22	"CO2"	0.1	1
5	0.982156089829357	8	22	"CO2"	0.1	1
6	0.967069660845311	11	22	"CO2"	0.1	1
7	0.972520864015709	9	22	"CO2"	0.1	1
8	0.983802110808724	8	22	"CO2"	0.1	1
9	0.979224679224679	9	22	"CO2"	0.1	1
10	0.97434141503117	11	22	"CO2"	0.1	1
11	0.984990273545766	11	22	"CO2"	0.1	1
12	0.973701670098376	9	22	"CO2"	0.1	1
13	0.977278550677565	11	22	"CO2"	0.1	1
14	0.977278067327409	10	22	"CO2"	0.1	1
15	0.965645161290323	9	22	"CO2"	0.1	1
16	0.980253623188406	10	22	"CO2"	0.1	1
17	0.969298858106584	9	22	"CO2"	0.1	1
18	0.982892377692465	8	22	"CO2"	0.1	1
19	0.979912414318355	9	22	"CO2"	0.1	1
20	0.983643745680719	10	22	"CO2"	0.1	1
21	0.970088030932101	8	22	"CO2"	0.1	1
22	0.988635301560826	11	22	"CO2"	0.1	1
23	0.986082558775287	8	22	"CO2"	0.1	1
24	0.97164219995769	11	22	"CO2"	0.1	1
25	0.986066876118856	9	22	"CO2"	0.1	1
26	0.985882246376812	13	22	"CO2"	0.1	1
27	0.979453874146678	11	22	"CO2"	0.1	1
28	0.975117484450587	12	22	"CO2"	0.1	1
29	0.971948927412665	8	22	"CO2"	0.1	1
30	0.981953792468613	8	22	"CO2"	0.1	1
1	0.974005371741643	8	23	"CO2"	0.1	1
2	0.985758336220867	11	23	"CO2"	0.1	1
3	0.966191052474238	9	23	"CO2"	0.1	1
4	0.978520246419894	9	23	"CO2"	0.1	1
5	0.986695651566337	7	23	"CO2"	0.1	1
6	0.987131473129286	8	23	"CO2"	0.1	1
7	0.978245203885797	10	23	"CO2"	0.1	1
8	0.977674406877947	9	23	"CO2"	0.1	1
9	0.983400969161487	8	23	"CO2"	0.1	1
10	0.981932773109244	10	23	"CO2"	0.1	1
11	0.984643567272995	10	23	"CO2"	0.1	1
12	0.981037163984893	8	23	"CO2"	0.1	1
13	0.984039913415342	10	23	"CO2"	0.1	1
14	0.976316857484621	8	23	"CO2"	0.1	1
15	0.983370909315865	12	23	"CO2"	0.1	1
16	0.965844851416724	7	23	"CO2"	0.1	1
17	0.969186490663919	11	23	"CO2"	0.1	1
18	0.989760105399916	10	23	"CO2"	0.1	1
19	0.985337099851902	8	23	"CO2"	0.1	1
20	0.975050975297281	13	23	"CO2"	0.1	1
21	0.974691314157798	8	23	"CO2"	0.1	1
22	0.983264417807257	7	23	"CO2"	0.1	1
23	0.98292532365069	9	23	"CO2"	0.1	1
24	0.969118093878733	8	23	"CO2"	0.1	1
25	0.970027159253679	12	23	"CO2"	0.1	1
26	0.980163441047591	9	23	"CO2"	0.1	1
27	0.981901000802036	12	23	"CO2"	0.1	1
28	0.975717025393401	8	23	"CO2"	0.1	1
29	0.981347554814412	10	23	"CO2"	0.1	1
30	0.972596706448529	9	23	"CO2"	0.1	1
1	0.978687008784096	11	24	"CO2"	0.1	1
2	0.983279666907986	7	24	"CO2"	0.1	1
3	0.98080067962196	8	24	"CO2"	0.1	1
4	0.979744392060509	9	24	"CO2"	0.1	1
5	0.975908982781021	10	24	"CO2"	0.1	1
6	0.979159983857783	11	24	"CO2"	0.1	1
7	0.97970196959226	12	24	"CO2"	0.1	1
8	0.978321432852177	7	24	"CO2"	0.1	1
9	0.964934915521662	10	24	"CO2"	0.1	1
10	0.967978955007257	8	24	"CO2"	0.1	1
11	0.985072968621271	9	24	"CO2"	0.1	1
12	0.982514612610372	8	24	"CO2"	0.1	1
13	0.975498225498226	9	24	"CO2"	0.1	1
14	0.981708887635835	9	24	"CO2"	0.1	1
15	0.983842424629308	7	24	"CO2"	0.1	1
16	0.965865735926478	9	24	"CO2"	0.1	1
17	0.979061732186732	8	24	"CO2"	0.1	1
18	0.981213768115942	8	24	"CO2"	0.1	1
19	0.967078121390145	11	24	"CO2"	0.1	1
20	0.976516895072706	9	24	"CO2"	0.1	1
21	0.987679043815254	8	24	"CO2"	0.1	1
22	0.979804166751384	8	24	"CO2"	0.1	1
23	0.979508474002909	8	24	"CO2"	0.1	1
24	0.969004475634909	9	24	"CO2"	0.1	1
25	0.976696656923639	7	24	"CO2"	0.1	1
26	0.989518804829323	13	24	"CO2"	0.1	1
27	0.974908852783972	6	24	"CO2"	0.1	1
28	0.970025630296056	9	24	"CO2"	0.1	1
29	0.969721250022208	7	24	"CO2"	0.1	1
30	0.96202340207982	12	24	"CO2"	0.1	1
1	0.982878369039392	9	25	"CO2"	0.1	1
2	0.97942904755084	8	25	"CO2"	0.1	1
3	0.982367696242377	7	25	"CO2"	0.1	1
4	0.983340957193839	9	25	"CO2"	0.1	1
5	0.983476336373895	9	25	"CO2"	0.1	1
6	0.976832260350441	10	25	"CO2"	0.1	1
7	0.969981904791905	9	25	"CO2"	0.1	1
8	0.976414161906843	8	25	"CO2"	0.1	1
9	0.983742036615098	7	25	"CO2"	0.1	1
10	0.977212718960292	11	25	"CO2"	0.1	1
11	0.973984932947492	11	25	"CO2"	0.1	1
12	0.984204087115313	8	25	"CO2"	0.1	1
13	0.973118419005135	8	25	"CO2"	0.1	1
14	0.978932425826345	9	25	"CO2"	0.1	1
15	0.981430536451169	11	25	"CO2"	0.1	1
16	0.9817105528006	8	25	"CO2"	0.1	1
17	0.981767981176205	9	25	"CO2"	0.1	1
18	0.981893402485815	10	25	"CO2"	0.1	1
19	0.978142090715829	8	25	"CO2"	0.1	1
20	0.974106772633034	10	25	"CO2"	0.1	1
21	0.977423387701154	6	25	"CO2"	0.1	1
22	0.956617300237966	9	25	"CO2"	0.1	1
23	0.985561278887827	11	25	"CO2"	0.1	1
24	0.984022201769512	10	25	"CO2"	0.1	1
25	0.981956647637958	8	25	"CO2"	0.1	1
26	0.984151663938898	7	25	"CO2"	0.1	1
27	0.979602094392294	9	25	"CO2"	0.1	1
28	0.980974369729667	11	25	"CO2"	0.1	1
29	0.972147489257255	7	25	"CO2"	0.1	1
30	0.974147128850099	7	25	"CO2"	0.1	1
1	0.986306823492196	7	26	"CO2"	0.1	1
2	0.975387158637092	8	26	"CO2"	0.1	1
3	0.981263163301998	8	26	"CO2"	0.1	1
4	0.981539724643173	8	26	"CO2"	0.1	1
5	0.984242408303528	10	26	"CO2"	0.1	1
6	0.980342194306764	8	26	"CO2"	0.1	1
7	0.985305785648545	11	26	"CO2"	0.1	1
8	0.973035747414524	7	26	"CO2"	0.1	1
9	0.967057023790684	7	26	"CO2"	0.1	1
10	0.984127995469187	11	26	"CO2"	0.1	1
11	0.978061224489796	7	26	"CO2"	0.1	1
12	0.978143021914648	8	26	"CO2"	0.1	1
13	0.981052036199095	10	26	"CO2"	0.1	1
14	0.980632924283314	10	26	"CO2"	0.1	1
15	0.973688605232873	9	26	"CO2"	0.1	1
16	0.974971511844498	8	26	"CO2"	0.1	1
17	0.98257057579903	9	26	"CO2"	0.1	1
18	0.98026282149614	9	26	"CO2"	0.1	1
19	0.984575767229479	7	26	"CO2"	0.1	1
20	0.986416328487526	10	26	"CO2"	0.1	1
21	0.982340100988849	9	26	"CO2"	0.1	1
22	0.975552069759399	7	26	"CO2"	0.1	1
23	0.979653900627638	8	26	"CO2"	0.1	1
24	0.981792905150158	10	26	"CO2"	0.1	1
25	0.986741284339088	10	26	"CO2"	0.1	1
26	0.985914364232948	7	26	"CO2"	0.1	1
27	0.977520452504066	9	26	"CO2"	0.1	1
28	0.978524541118913	10	26	"CO2"	0.1	1
29	0.980809239950705	11	26	"CO2"	0.1	1
30	0.97402573027573	15	26	"CO2"	0.1	1
1	0.987942753416753	8	27	"CO2"	0.1	1
2	0.977410032291571	10	27	"CO2"	0.1	1
3	0.952915613752967	9	27	"CO2"	0.1	1
4	0.982883928165174	10	27	"CO2"	0.1	1
5	0.978992724563364	11	27	"CO2"	0.1	1
6	0.984028671464416	9	27	"CO2"	0.1	1
7	0.984778742546291	9	27	"CO2"	0.1	1
8	0.986472571532714	8	27	"CO2"	0.1	1
9	0.97326671283113	10	27	"CO2"	0.1	1
10	0.984944844957874	8	27	"CO2"	0.1	1
11	0.964171357976668	8	27	"CO2"	0.1	1
12	0.977519440666736	9	27	"CO2"	0.1	1
13	0.985136717755487	9	27	"CO2"	0.1	1
14	0.974656389138201	9	27	"CO2"	0.1	1
15	0.98525073242104	8	27	"CO2"	0.1	1
16	0.989782695374801	9	27	"CO2"	0.1	1
17	0.98414509756081	7	27	"CO2"	0.1	1
18	0.979968069457898	8	27	"CO2"	0.1	1
19	0.97664468053144	9	27	"CO2"	0.1	1
20	0.978919107267302	9	27	"CO2"	0.1	1
21	0.981586492513539	7	27	"CO2"	0.1	1
22	0.977955152143479	7	27	"CO2"	0.1	1
23	0.977882688320663	9	27	"CO2"	0.1	1
24	0.976328433212806	6	27	"CO2"	0.1	1
25	0.980623704215619	12	27	"CO2"	0.1	1
26	0.984311426672218	9	27	"CO2"	0.1	1
27	0.965664667929027	7	27	"CO2"	0.1	1
28	0.97779582854758	9	27	"CO2"	0.1	1
29	0.98009761619959	8	27	"CO2"	0.1	1
30	0.980260829110916	9	27	"CO2"	0.1	1
1	0.981401452264762	9	28	"CO2"	0.1	1
2	0.985245780117737	9	28	"CO2"	0.1	1
3	0.981240079561097	9	28	"CO2"	0.1	1
4	0.978970080552359	9	28	"CO2"	0.1	1
5	0.969513688540237	7	28	"CO2"	0.1	1
6	0.984826434961264	10	28	"CO2"	0.1	1
7	0.974619846657761	10	28	"CO2"	0.1	1
8	0.986177123369242	7	28	"CO2"	0.1	1
9	0.980835205299031	12	28	"CO2"	0.1	1
10	0.963943344026342	7	28	"CO2"	0.1	1
11	0.97924085816034	10	28	"CO2"	0.1	1
12	0.979034208707671	8	28	"CO2"	0.1	1
13	0.980113165169316	6	28	"CO2"	0.1	1
14	0.986755911979895	9	28	"CO2"	0.1	1
15	0.984260869565217	8	28	"CO2"	0.1	1
16	0.962867830790487	9	28	"CO2"	0.1	1
17	0.971215636498573	9	28	"CO2"	0.1	1
18	0.981254569750145	9	28	"CO2"	0.1	1
19	0.975584322186264	8	28	"CO2"	0.1	1
20	0.977251488392117	9	28	"CO2"	0.1	1
21	0.984903263631034	8	28	"CO2"	0.1	1
22	0.981224637681159	8	28	"CO2"	0.1	1
23	0.985366136421124	11	28	"CO2"	0.1	1
24	0.980912048752776	11	28	"CO2"	0.1	1
25	0.987460262312169	9	28	"CO2"	0.1	1
26	0.976755842365767	10	28	"CO2"	0.1	1
27	0.983249862894631	8	28	"CO2"	0.1	1
28	0.985947971131895	8	28	"CO2"	0.1	1
29	0.957892058219855	8	28	"CO2"	0.1	1
30	0.972270008141305	8	28	"CO2"	0.1	1
1	0.972819296817256	11	29	"CO2"	0.1	1
2	0.979097159386671	9	29	"CO2"	0.1	1
3	0.971130854747585	9	29	"CO2"	0.1	1
4	0.972577424297199	6	29	"CO2"	0.1	1
5	0.97694206016053	10	29	"CO2"	0.1	1
6	0.979897248579795	7	29	"CO2"	0.1	1
7	0.979425431150031	9	29	"CO2"	0.1	1
8	0.978689311594203	11	29	"CO2"	0.1	1
9	0.979860679355274	10	29	"CO2"	0.1	1
10	0.976657974126911	7	29	"CO2"	0.1	1
11	0.960844200411805	7	29	"CO2"	0.1	1
12	0.983348826800255	9	29	"CO2"	0.1	1
13	0.966568700757418	8	29	"CO2"	0.1	1
14	0.978757062146893	6	29	"CO2"	0.1	1
15	0.975110053235053	9	29	"CO2"	0.1	1
16	0.98006924341643	8	29	"CO2"	0.1	1
17	0.985256565307533	9	29	"CO2"	0.1	1
18	0.98020619731146	9	29	"CO2"	0.1	1
19	0.981518067790281	8	29	"CO2"	0.1	1
20	0.985800135698362	8	29	"CO2"	0.1	1
21	0.975578389998059	7	29	"CO2"	0.1	1
22	0.981771825675378	11	29	"CO2"	0.1	1
23	0.975769529493521	10	29	"CO2"	0.1	1
24	0.980315538305135	9	29	"CO2"	0.1	1
25	0.98653488712069	9	29	"CO2"	0.1	1
26	0.971717494682843	10	29	"CO2"	0.1	1
27	0.966959406638349	10	29	"CO2"	0.1	1
28	0.976884071050855	8	29	"CO2"	0.1	1
29	0.979941242110402	11	29	"CO2"	0.1	1
30	0.988455679329715	8	29	"CO2"	0.1	1
1	0.987223838279697	8	30	"CO2"	0.1	1
2	0.984856736916884	9	30	"CO2"	0.1	1
3	0.977249081848164	7	30	"CO2"	0.1	1
4	0.98467493098035	8	30	"CO2"	0.1	1
5	0.971200177450178	8	30	"CO2"	0.1	1
6	0.986321368087389	8	30	"CO2"	0.1	1
7	0.978109798471161	8	30	"CO2"	0.1	1
8	0.97749902658313	11	30	"CO2"	0.1	1
9	0.979864500998871	6	30	"CO2"	0.1	1
10	0.971957428469163	9	30	"CO2"	0.1	1
11	0.98028550256273	9	30	"CO2"	0.1	1
12	0.975812235467027	11	30	"CO2"	0.1	1
13	0.976771310530901	8	30	"CO2"	0.1	1
14	0.986955303909407	10	30	"CO2"	0.1	1
15	0.982489344105859	10	30	"CO2"	0.1	1
16	0.980954429372498	11	30	"CO2"	0.1	1
17	0.983817425984648	10	30	"CO2"	0.1	1
18	0.978237608040564	14	30	"CO2"	0.1	1
19	0.983830756322666	9	30	"CO2"	0.1	1
20	0.98528843898302	8	30	"CO2"	0.1	1
21	0.968725239823036	9	30	"CO2"	0.1	1
22	0.97096254538091	9	30	"CO2"	0.1	1
23	0.980121942586103	7	30	"CO2"	0.1	1
24	0.98185255782991	10	30	"CO2"	0.1	1
25	0.982832001338664	10	30	"CO2"	0.1	1
26	0.98679784911312	9	30	"CO2"	0.1	1
27	0.972983189306677	8	30	"CO2"	0.1	1
28	0.980858812869757	10	30	"CO2"	0.1	1
29	0.986585549211378	10	30	"CO2"	0.1	1
30	0.978083853083853	8	30	"CO2"	0.1	1
1	0.956691934318627	1	1	"CO2"	0.1	2
2	0.981565796313998	1	1	"CO2"	0.1	2
3	0.960491887679358	1	1	"CO2"	0.1	2
4	0.943662359996472	1	1	"CO2"	0.1	2
5	0.96262161313945	1	1	"CO2"	0.1	2
6	0.951541735429514	1	1	"CO2"	0.1	2
7	0.952078842653568	1	1	"CO2"	0.1	2
8	0.946257405218792	1	1	"CO2"	0.1	2
9	0.963418176009526	1	1	"CO2"	0.1	2
10	0.960802522460263	1	1	"CO2"	0.1	2
11	0.963578307432444	1	1	"CO2"	0.1	2
12	0.955164048871463	1	1	"CO2"	0.1	2
13	0.961414271876009	1	1	"CO2"	0.1	2
14	0.962797077173306	1	1	"CO2"	0.1	2
15	0.956487859215959	1	1	"CO2"	0.1	2
16	0.956404086898909	1	1	"CO2"	0.1	2
17	0.954093813046402	1	1	"CO2"	0.1	2
18	0.960578282748139	1	1	"CO2"	0.1	2
19	0.957716607696129	1	1	"CO2"	0.1	2
20	0.966029298895452	1	1	"CO2"	0.1	2
21	0.959703861495729	1	1	"CO2"	0.1	2
22	0.960778672803989	1	1	"CO2"	0.1	2
23	0.946694830122341	1	1	"CO2"	0.1	2
24	0.959793136222262	1	1	"CO2"	0.1	2
25	0.947845681131676	1	1	"CO2"	0.1	2
26	0.964177339423134	1	1	"CO2"	0.1	2
27	0.949274941484962	1	1	"CO2"	0.1	2
28	0.95117667030002	1	1	"CO2"	0.1	2
29	0.960168500049936	1	1	"CO2"	0.1	2
30	0.958914032318365	1	1	"CO2"	0.1	2
1	0.974743333622861	2	2	"CO2"	0.1	2
2	0.973740659741206	2	2	"CO2"	0.1	2
3	0.970418802524671	2	2	"CO2"	0.1	2
4	0.971438754774393	2	2	"CO2"	0.1	2
5	0.971577825014648	2	2	"CO2"	0.1	2
6	0.974940719043136	2	2	"CO2"	0.1	2
7	0.979961126468556	2	2	"CO2"	0.1	2
8	0.986587558432219	2	2	"CO2"	0.1	2
9	0.971568173083444	2	2	"CO2"	0.1	2
10	0.973360835360375	2	2	"CO2"	0.1	2
11	0.976420289855072	2	2	"CO2"	0.1	2
12	0.969670469630108	2	2	"CO2"	0.1	2
13	0.974021616341626	2	2	"CO2"	0.1	2
14	0.975742804085422	2	2	"CO2"	0.1	2
15	0.981683426929607	2	2	"CO2"	0.1	2
16	0.978175547727104	2	2	"CO2"	0.1	2
17	0.985005970760936	2	2	"CO2"	0.1	2
18	0.986720824041627	2	2	"CO2"	0.1	2
19	0.978257456828885	2	2	"CO2"	0.1	2
20	0.979074134352545	2	2	"CO2"	0.1	2
21	0.970460006745173	2	2	"CO2"	0.1	2
22	0.978682895083011	2	2	"CO2"	0.1	2
23	0.984956827003511	2	2	"CO2"	0.1	2
24	0.975942949611803	2	2	"CO2"	0.1	2
25	0.981423853105269	2	2	"CO2"	0.1	2
26	0.966885445658345	2	2	"CO2"	0.1	2
27	0.98289337064217	2	2	"CO2"	0.1	2
28	0.975015816755696	2	2	"CO2"	0.1	2
29	0.97532909128455	2	2	"CO2"	0.1	2
30	0.973000070793954	2	2	"CO2"	0.1	2
1	0.981891681607523	3	3	"CO2"	0.1	2
2	0.982786171867197	3	3	"CO2"	0.1	2
3	0.976918677296165	3	3	"CO2"	0.1	2
4	0.966701768805329	3	3	"CO2"	0.1	2
5	0.9800783264911	3	3	"CO2"	0.1	2
6	0.981445224122688	3	3	"CO2"	0.1	2
7	0.984275232291648	3	3	"CO2"	0.1	2
8	0.972998939487804	3	3	"CO2"	0.1	2
9	0.980775616829568	3	3	"CO2"	0.1	2
10	0.979346087261412	3	3	"CO2"	0.1	2
11	0.979601231539869	3	3	"CO2"	0.1	2
12	0.983706425038972	3	3	"CO2"	0.1	2
13	0.987405276573435	3	3	"CO2"	0.1	2
14	0.968914237935977	3	3	"CO2"	0.1	2
15	0.983488379960083	3	3	"CO2"	0.1	2
16	0.97788806003794	3	3	"CO2"	0.1	2
17	0.981733759502419	3	3	"CO2"	0.1	2
18	0.9748286614032	3	3	"CO2"	0.1	2
19	0.975231477460262	3	3	"CO2"	0.1	2
20	0.976767969426365	3	3	"CO2"	0.1	2
21	0.972313177807999	3	3	"CO2"	0.1	2
22	0.97237563839074	3	3	"CO2"	0.1	2
23	0.976562083607227	3	3	"CO2"	0.1	2
24	0.981066442203883	3	3	"CO2"	0.1	2
25	0.976673331429115	3	3	"CO2"	0.1	2
26	0.989986187845304	3	3	"CO2"	0.1	2
27	0.973291669277196	3	3	"CO2"	0.1	2
28	0.984724919769716	3	3	"CO2"	0.1	2
29	0.980613525305113	3	3	"CO2"	0.1	2
30	0.974558113648186	3	3	"CO2"	0.1	2
1	0.981421093508953	4	4	"CO2"	0.1	2
2	0.975081894869053	4	4	"CO2"	0.1	2
3	0.986864151083332	4	4	"CO2"	0.1	2
4	0.983861930042947	4	4	"CO2"	0.1	2
5	0.973713704933553	4	4	"CO2"	0.1	2
6	0.962288148818627	4	4	"CO2"	0.1	2
7	0.976384697868479	4	4	"CO2"	0.1	2
8	0.980905780365449	4	4	"CO2"	0.1	2
9	0.982620969169233	4	4	"CO2"	0.1	2
10	0.984616621696478	4	4	"CO2"	0.1	2
11	0.980008071644059	4	4	"CO2"	0.1	2
12	0.974798922956658	4	4	"CO2"	0.1	2
13	0.978552181195834	4	4	"CO2"	0.1	2
14	0.993909054954132	4	4	"CO2"	0.1	2
15	0.98013185319281	4	4	"CO2"	0.1	2
16	0.981264133953795	4	4	"CO2"	0.1	2
17	0.988678756955613	4	4	"CO2"	0.1	2
18	0.988723934934737	4	4	"CO2"	0.1	2
19	0.987710124759412	4	4	"CO2"	0.1	2
20	0.989876661165639	4	4	"CO2"	0.1	2
21	0.982933226127575	4	4	"CO2"	0.1	2
22	0.977650482063754	4	4	"CO2"	0.1	2
23	0.984973514245992	4	4	"CO2"	0.1	2
24	0.982090825424425	4	4	"CO2"	0.1	2
25	0.978041999040631	4	4	"CO2"	0.1	2
26	0.982400352093748	4	4	"CO2"	0.1	2
27	0.980953135174137	4	4	"CO2"	0.1	2
28	0.978410150819211	4	4	"CO2"	0.1	2
29	0.982080280344059	4	4	"CO2"	0.1	2
30	0.977930172428554	4	4	"CO2"	0.1	2
1	0.985104526606773	5	5	"CO2"	0.1	2
2	0.983745453331999	5	5	"CO2"	0.1	2
3	0.98561579543067	5	5	"CO2"	0.1	2
4	0.983126843351473	5	5	"CO2"	0.1	2
5	0.977094341067463	5	5	"CO2"	0.1	2
6	0.979788567470396	5	5	"CO2"	0.1	2
7	0.984577310008398	5	5	"CO2"	0.1	2
8	0.980645986895987	5	5	"CO2"	0.1	2
9	0.984708309789216	5	5	"CO2"	0.1	2
10	0.976716785128485	5	5	"CO2"	0.1	2
11	0.991410579345088	5	5	"CO2"	0.1	2
12	0.98854103118703	5	5	"CO2"	0.1	2
13	0.977202170943542	5	5	"CO2"	0.1	2
14	0.988470278365956	5	5	"CO2"	0.1	2
15	0.991165482048478	5	5	"CO2"	0.1	2
16	0.968016176418534	5	5	"CO2"	0.1	2
17	0.97659262594255	5	5	"CO2"	0.1	2
18	0.978597107489804	5	5	"CO2"	0.1	2
19	0.986900007701024	5	5	"CO2"	0.1	2
20	0.987349287541103	5	5	"CO2"	0.1	2
21	0.981258328073497	5	5	"CO2"	0.1	2
22	0.985841735019367	5	5	"CO2"	0.1	2
23	0.993033253298483	5	5	"CO2"	0.1	2
24	0.98882601935038	5	5	"CO2"	0.1	2
25	0.982375547318794	5	5	"CO2"	0.1	2
26	0.986276016721986	5	5	"CO2"	0.1	2
27	0.988812850152471	5	5	"CO2"	0.1	2
28	0.984324589097052	5	5	"CO2"	0.1	2
29	0.989244191024126	5	5	"CO2"	0.1	2
30	0.981521250863856	5	5	"CO2"	0.1	2
1	0.976005885297921	6	6	"CO2"	0.1	2
2	0.978952985935375	6	6	"CO2"	0.1	2
3	0.988079840815819	6	6	"CO2"	0.1	2
4	0.980567317143584	6	6	"CO2"	0.1	2
5	0.974068684101642	6	6	"CO2"	0.1	2
6	0.991238834759734	6	6	"CO2"	0.1	2
7	0.973706069725287	6	6	"CO2"	0.1	2
8	0.991606339586618	6	6	"CO2"	0.1	2
9	0.985503672882314	6	6	"CO2"	0.1	2
10	0.981479269031433	6	6	"CO2"	0.1	2
