"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_x"
9	0.90949263502455	16	25	"Churn"	0.7
10	0.919267199818501	16	25	"Churn"	0.7
11	0.869569126744353	17	25	"Churn"	0.7
12	0.896410753880266	18	25	"Churn"	0.7
13	0.883919270833333	18	25	"Churn"	0.7
14	0.849211511251084	15	25	"Churn"	0.7
15	0.879320891248894	16	25	"Churn"	0.7
16	0.873870481927711	16	25	"Churn"	0.7
17	0.85456155556393	17	25	"Churn"	0.7
18	0.888584288052373	19	25	"Churn"	0.7
19	0.883068357917695	16	25	"Churn"	0.7
20	0.899734016712009	17	25	"Churn"	0.7
21	0.864755966747117	17	25	"Churn"	0.7
22	0.857737556561086	18	25	"Churn"	0.7
23	0.864032186948854	22	25	"Churn"	0.7
24	0.892897799139894	17	25	"Churn"	0.7
25	0.847588359321953	16	25	"Churn"	0.7
26	0.864371664614122	17	25	"Churn"	0.7
27	0.904810807506571	19	25	"Churn"	0.7
28	0.888694360100782	19	25	"Churn"	0.7
29	0.88926605918441	18	25	"Churn"	0.7
30	0.861177644710579	18	25	"Churn"	0.7
1	0.901282299562884	17	26	"Churn"	0.7
2	0.876031026710785	19	26	"Churn"	0.7
3	0.886329324795669	17	26	"Churn"	0.7
4	0.856152081284825	16	26	"Churn"	0.7
5	0.894576279822181	15	26	"Churn"	0.7
6	0.851441981250074	18	26	"Churn"	0.7
7	0.869875044911973	17	26	"Churn"	0.7
8	0.885676275459816	19	26	"Churn"	0.7
9	0.891608821936691	20	26	"Churn"	0.7
10	0.863662141779789	17	26	"Churn"	0.7
11	0.873191117764471	17	26	"Churn"	0.7
12	0.883734539969834	17	26	"Churn"	0.7
13	0.884848484848485	18	26	"Churn"	0.7
14	0.868927015250545	18	26	"Churn"	0.7
15	0.876809488588335	16	26	"Churn"	0.7
16	0.858732150533886	20	26	"Churn"	0.7
17	0.890553468924952	17	26	"Churn"	0.7
18	0.880655245409344	15	26	"Churn"	0.7
19	0.833884812736777	15	26	"Churn"	0.7
20	0.870097305389222	15	26	"Churn"	0.7
21	0.873277698863636	16	26	"Churn"	0.7
22	0.862733190827827	19	26	"Churn"	0.7
23	0.868919334975369	17	26	"Churn"	0.7
24	0.882609780439122	17	26	"Churn"	0.7
25	0.881246000098459	18	26	"Churn"	0.7
26	0.885493203811317	16	26	"Churn"	0.7
27	0.893920206971678	18	26	"Churn"	0.7
28	0.868475844302502	16	26	"Churn"	0.7
29	0.860388424848236	18	26	"Churn"	0.7
30	0.875756876026273	23	26	"Churn"	0.7
1	0.860445405658172	21	27	"Churn"	0.7
2	0.877169951565722	19	27	"Churn"	0.7
3	0.881449275362319	15	27	"Churn"	0.7
4	0.901759772264766	17	27	"Churn"	0.7
5	0.891884627990823	20	27	"Churn"	0.7
6	0.907125188536953	15	27	"Churn"	0.7
7	0.897436620353663	17	27	"Churn"	0.7
8	0.894059480676328	16	27	"Churn"	0.7
9	0.918905223727422	16	27	"Churn"	0.7
10	0.903318425639432	16	27	"Churn"	0.7
11	0.90017700071611	17	27	"Churn"	0.7
12	0.883693967743787	19	27	"Churn"	0.7
13	0.882210726351351	17	27	"Churn"	0.7
14	0.88821268417681	18	27	"Churn"	0.7
15	0.896856331282561	17	27	"Churn"	0.7
16	0.856347907411737	15	27	"Churn"	0.7
17	0.89436127744511	22	27	"Churn"	0.7
18	0.870253314393939	18	27	"Churn"	0.7
19	0.894389818803644	18	27	"Churn"	0.7
20	0.914393939393939	17	27	"Churn"	0.7
21	0.917794023438972	18	27	"Churn"	0.7
22	0.881942365269461	17	27	"Churn"	0.7
23	0.854828042328042	18	27	"Churn"	0.7
24	0.883805663340724	18	27	"Churn"	0.7
25	0.881359667409199	20	27	"Churn"	0.7
26	0.847210750573582	18	27	"Churn"	0.7
27	0.86567099886772	18	27	"Churn"	0.7
28	0.896776221264368	14	27	"Churn"	0.7
29	0.887835442264197	14	27	"Churn"	0.7
30	0.863904888495052	15	27	"Churn"	0.7
1	0.895326811489954	19	28	"Churn"	0.7
2	0.91724680432645	17	28	"Churn"	0.7
3	0.874095171006607	19	28	"Churn"	0.7
4	0.895964904366655	19	28	"Churn"	0.7
5	0.874371129468902	17	28	"Churn"	0.7
6	0.881853672139147	16	28	"Churn"	0.7
7	0.895634959191605	17	28	"Churn"	0.7
8	0.916816419180933	18	28	"Churn"	0.7
9	0.857928115858629	17	28	"Churn"	0.7
10	0.885289653427776	15	28	"Churn"	0.7
11	0.83493487080931	17	28	"Churn"	0.7
12	0.899839213089946	17	28	"Churn"	0.7
13	0.871325575512269	16	28	"Churn"	0.7
14	0.909152001607818	17	28	"Churn"	0.7
15	0.851946739168322	16	28	"Churn"	0.7
16	0.888334306169369	18	28	"Churn"	0.7
17	0.875746939370385	19	28	"Churn"	0.7
18	0.864635540314781	17	28	"Churn"	0.7
19	0.883116338176761	18	28	"Churn"	0.7
20	0.899681886227545	18	28	"Churn"	0.7
21	0.892242062634211	16	28	"Churn"	0.7
22	0.890987789908909	17	28	"Churn"	0.7
23	0.916249743431856	17	28	"Churn"	0.7
24	0.897295154075855	18	28	"Churn"	0.7
25	0.88105174752891	18	28	"Churn"	0.7
26	0.909675516224189	15	28	"Churn"	0.7
27	0.893211410984848	17	28	"Churn"	0.7
28	0.880507713440406	19	28	"Churn"	0.7
29	0.884822289611582	18	28	"Churn"	0.7
30	0.896238551976257	18	28	"Churn"	0.7
1	0.90795173453997	18	29	"Churn"	0.7
2	0.908892651888342	16	29	"Churn"	0.7
3	0.898544171031641	16	29	"Churn"	0.7
4	0.879721840659341	18	29	"Churn"	0.7
5	0.863304103444083	21	29	"Churn"	0.7
6	0.885723980997245	17	29	"Churn"	0.7
7	0.889553827996716	18	29	"Churn"	0.7
8	0.881199515616059	18	29	"Churn"	0.7
9	0.897706198145437	19	29	"Churn"	0.7
10	0.892923147563565	16	29	"Churn"	0.7
11	0.920699965454394	15	29	"Churn"	0.7
12	0.895966734343277	17	29	"Churn"	0.7
13	0.876426373106061	16	29	"Churn"	0.7
14	0.869566349107189	19	29	"Churn"	0.7
15	0.903317380763965	14	29	"Churn"	0.7
16	0.899973183159024	17	29	"Churn"	0.7
17	0.889530283412459	19	29	"Churn"	0.7
18	0.919069602272727	16	29	"Churn"	0.7
19	0.898311174991017	15	29	"Churn"	0.7
20	0.8962890625	20	29	"Churn"	0.7
21	0.879796656686627	16	29	"Churn"	0.7
22	0.885336197259173	16	29	"Churn"	0.7
23	0.864618864233755	14	29	"Churn"	0.7
24	0.884252359662196	15	29	"Churn"	0.7
25	0.87650765519618	16	29	"Churn"	0.7
26	0.875514718393738	16	29	"Churn"	0.7
27	0.88570674906734	15	29	"Churn"	0.7
28	0.845108280104928	18	29	"Churn"	0.7
29	0.83677811550152	16	29	"Churn"	0.7
30	0.887649833550952	19	29	"Churn"	0.7
1	0.886941599184855	16	30	"Churn"	0.7
2	0.880246913580247	17	30	"Churn"	0.7
3	0.849177822605294	17	30	"Churn"	0.7
4	0.884855786266034	18	30	"Churn"	0.7
5	0.894716437749225	16	30	"Churn"	0.7
6	0.872440422322775	18	30	"Churn"	0.7
7	0.889130728978708	15	30	"Churn"	0.7
8	0.879105652304043	16	30	"Churn"	0.7
9	0.886532331110092	20	30	"Churn"	0.7
10	0.900714931790303	16	30	"Churn"	0.7
11	0.873590310357272	15	30	"Churn"	0.7
12	0.88689496007984	18	30	"Churn"	0.7
13	0.854347456185128	20	30	"Churn"	0.7
14	0.868405071900505	16	30	"Churn"	0.7
15	0.867718075676997	22	30	"Churn"	0.7
16	0.876722117418396	17	30	"Churn"	0.7
17	0.887749964033952	18	30	"Churn"	0.7
18	0.886513861027985	16	30	"Churn"	0.7
19	0.884336890243902	15	30	"Churn"	0.7
20	0.869580065772831	18	30	"Churn"	0.7
21	0.881170463875205	18	30	"Churn"	0.7
22	0.894617978634372	17	30	"Churn"	0.7
23	0.902978821098548	19	30	"Churn"	0.7
24	0.892394078611537	15	30	"Churn"	0.7
25	0.880693815987934	17	30	"Churn"	0.7
26	0.892168808152415	19	30	"Churn"	0.7
27	0.886542636733186	19	30	"Churn"	0.7
28	0.88025066218748	17	30	"Churn"	0.7
29	0.857682728883492	17	30	"Churn"	0.7
30	0.912584520212919	18	30	"Churn"	0.7
1	0.5	0	1	"Churn"	0.8
2	0.5	0	1	"Churn"	0.8
3	0.5	0	1	"Churn"	0.8
4	0.5	0	1	"Churn"	0.8
5	0.5	0	1	"Churn"	0.8
6	0.5	0	1	"Churn"	0.8
7	0.5	0	1	"Churn"	0.8
8	0.5	0	1	"Churn"	0.8
9	0.5	0	1	"Churn"	0.8
10	0.5	0	1	"Churn"	0.8
11	0.5	0	1	"Churn"	0.8
12	0.5	0	1	"Churn"	0.8
13	0.5	0	1	"Churn"	0.8
14	0.5	0	1	"Churn"	0.8
15	0.5	0	1	"Churn"	0.8
16	0.5	0	1	"Churn"	0.8
17	0.5	0	1	"Churn"	0.8
18	0.5	0	1	"Churn"	0.8
19	0.5	0	1	"Churn"	0.8
20	0.5	0	1	"Churn"	0.8
21	0.5	0	1	"Churn"	0.8
22	0.5	0	1	"Churn"	0.8
23	0.5	0	1	"Churn"	0.8
24	0.5	0	1	"Churn"	0.8
25	0.5	0	1	"Churn"	0.8
26	0.5	0	1	"Churn"	0.8
27	0.5	0	1	"Churn"	0.8
28	0.5	0	1	"Churn"	0.8
29	0.5	0	1	"Churn"	0.8
30	0.5	0	1	"Churn"	0.8
1	0.798043486568077	2	2	"Churn"	0.8
2	0.757138894759087	2	2	"Churn"	0.8
3	0.783507919119996	2	2	"Churn"	0.8
4	0.821011140415352	2	2	"Churn"	0.8
5	0.830600882594417	2	2	"Churn"	0.8
6	0.797081788885068	2	2	"Churn"	0.8
7	0.806337325349301	2	2	"Churn"	0.8
8	0.792509204691158	2	2	"Churn"	0.8
9	0.80661476887892	2	2	"Churn"	0.8
10	0.798390151515151	2	2	"Churn"	0.8
11	0.806169229434869	2	2	"Churn"	0.8
12	0.802912957270417	2	2	"Churn"	0.8
13	0.778068862275449	2	2	"Churn"	0.8
14	0.830167195324573	2	2	"Churn"	0.8
15	0.782123684027052	2	2	"Churn"	0.8
16	0.753922685501633	2	2	"Churn"	0.8
17	0.795035298169087	2	2	"Churn"	0.8
18	0.81686626746507	2	2	"Churn"	0.8
19	0.799385869253286	2	2	"Churn"	0.8
20	0.805998033431662	2	2	"Churn"	0.8
21	0.788941920952432	2	2	"Churn"	0.8
22	0.830829236315962	2	2	"Churn"	0.8
23	0.811778264640102	2	2	"Churn"	0.8
24	0.787897894455271	2	2	"Churn"	0.8
25	0.79851345922057	2	2	"Churn"	0.8
26	0.792388731060606	2	2	"Churn"	0.8
27	0.773440584915995	2	2	"Churn"	0.8
28	0.774793065750429	2	2	"Churn"	0.8
29	0.843614575875193	2	2	"Churn"	0.8
30	0.775230153518282	2	2	"Churn"	0.8
1	0.866198439241918	3	3	"Churn"	0.8
2	0.844943833609301	3	3	"Churn"	0.8
3	0.858464321357285	3	3	"Churn"	0.8
4	0.834683649244451	3	3	"Churn"	0.8
5	0.892745568746095	3	3	"Churn"	0.8
6	0.851519756838906	3	3	"Churn"	0.8
7	0.870620542454058	3	3	"Churn"	0.8
8	0.866225369458128	3	3	"Churn"	0.8
9	0.848272284373872	3	3	"Churn"	0.8
10	0.844326465017506	3	3	"Churn"	0.8
11	0.857376665887304	3	3	"Churn"	0.8
12	0.876721625613797	3	3	"Churn"	0.8
13	0.900184154295996	3	3	"Churn"	0.8
14	0.872603527607362	3	3	"Churn"	0.8
15	0.89817859853276	3	3	"Churn"	0.8
16	0.866164994425864	3	3	"Churn"	0.8
17	0.84977503117038	3	3	"Churn"	0.8
18	0.866418087121212	3	3	"Churn"	0.8
19	0.833148722492985	3	3	"Churn"	0.8
20	0.854304053459949	3	3	"Churn"	0.8
21	0.864347441303556	3	3	"Churn"	0.8
22	0.852339769375168	3	3	"Churn"	0.8
23	0.871103196064183	3	3	"Churn"	0.8
24	0.877736973392461	3	3	"Churn"	0.8
25	0.851465805806044	3	3	"Churn"	0.8
26	0.817107602216878	3	3	"Churn"	0.8
27	0.830110690766429	3	3	"Churn"	0.8
28	0.888513126218044	3	3	"Churn"	0.8
29	0.902012056369516	3	3	"Churn"	0.8
30	0.870788746368082	3	3	"Churn"	0.8
1	0.861409866729016	4	4	"Churn"	0.8
2	0.862647704695179	4	4	"Churn"	0.8
3	0.878484278045039	4	4	"Churn"	0.8
4	0.868275948103792	4	4	"Churn"	0.8
5	0.871721117424242	4	4	"Churn"	0.8
6	0.882908530449514	4	4	"Churn"	0.8
7	0.853557101120656	4	4	"Churn"	0.8
8	0.861716321012067	4	4	"Churn"	0.8
9	0.88907751293422	4	4	"Churn"	0.8
10	0.829351432880845	4	4	"Churn"	0.8
11	0.861626940133038	4	4	"Churn"	0.8
12	0.86860646599777	4	4	"Churn"	0.8
13	0.88673092600585	4	4	"Churn"	0.8
14	0.835349386391328	4	4	"Churn"	0.8
15	0.88524421315119	4	4	"Churn"	0.8
16	0.882316742972481	4	4	"Churn"	0.8
17	0.89116257149044	4	4	"Churn"	0.8
18	0.864224880618323	4	4	"Churn"	0.8
19	0.868997408995318	4	4	"Churn"	0.8
20	0.875898756315585	4	4	"Churn"	0.8
21	0.860655071049299	4	4	"Churn"	0.8
22	0.841037759070546	4	4	"Churn"	0.8
23	0.883373231538992	4	4	"Churn"	0.8
24	0.895029544664581	4	4	"Churn"	0.8
25	0.850237532614582	4	4	"Churn"	0.8
26	0.872175454142667	4	4	"Churn"	0.8
27	0.804528716325344	4	4	"Churn"	0.8
28	0.869864253393665	4	4	"Churn"	0.8
29	0.873893229166667	4	4	"Churn"	0.8
30	0.872587751686112	4	4	"Churn"	0.8
1	0.903676261043032	5	5	"Churn"	0.8
2	0.937297902808574	5	5	"Churn"	0.8
3	0.901068808499873	5	5	"Churn"	0.8
4	0.920754147812971	5	5	"Churn"	0.8
5	0.90947677801483	5	5	"Churn"	0.8
6	0.924926006806265	5	5	"Churn"	0.8
7	0.910887906789875	5	5	"Churn"	0.8
8	0.91792864840338	5	5	"Churn"	0.8
9	0.924884908646238	5	5	"Churn"	0.8
10	0.906975661037699	5	5	"Churn"	0.8
11	0.884183252582291	5	5	"Churn"	0.8
12	0.877075052606967	5	5	"Churn"	0.8
13	0.897703312804508	5	5	"Churn"	0.8
14	0.869420431228767	5	5	"Churn"	0.8
15	0.903570941801826	5	5	"Churn"	0.8
16	0.914795149131432	5	5	"Churn"	0.8
17	0.856336873340622	5	5	"Churn"	0.8
18	0.880932896890344	5	5	"Churn"	0.8
19	0.915873579545455	5	5	"Churn"	0.8
20	0.929011553273427	5	5	"Churn"	0.8
21	0.919592758584183	5	5	"Churn"	0.8
22	0.886001934406049	5	5	"Churn"	0.8
23	0.885659891671583	5	5	"Churn"	0.8
24	0.93452380952381	5	5	"Churn"	0.8
25	0.900660569105691	5	5	"Churn"	0.8
26	0.918087459588225	5	5	"Churn"	0.8
27	0.919306875487876	5	5	"Churn"	0.8
28	0.893582906340409	5	5	"Churn"	0.8
29	0.891645707746151	5	5	"Churn"	0.8
30	0.901506977413322	5	5	"Churn"	0.8
1	0.919449366225978	6	6	"Churn"	0.8
2	0.924587242872609	6	6	"Churn"	0.8
3	0.902226572664081	6	6	"Churn"	0.8
4	0.900341882378167	6	6	"Churn"	0.8
5	0.906227954144621	6	6	"Churn"	0.8
6	0.8720066114842	6	6	"Churn"	0.8
7	0.926605351170569	6	6	"Churn"	0.8
8	0.934021116138763	6	6	"Churn"	0.8
9	0.899656108597285	6	6	"Churn"	0.8
10	0.91147374260355	6	6	"Churn"	0.8
11	0.933046029708417	6	6	"Churn"	0.8
12	0.942939121756487	6	6	"Churn"	0.8
13	0.915317480394637	6	6	"Churn"	0.8
14	0.925230769230769	6	6	"Churn"	0.8
15	0.919536415222031	6	6	"Churn"	0.8
16	0.913731539059464	6	6	"Churn"	0.8
17	0.863848618771368	6	6	"Churn"	0.8
18	0.90006670771757	6	6	"Churn"	0.8
19	0.918528954527789	6	6	"Churn"	0.8
20	0.924626913883326	6	6	"Churn"	0.8
21	0.888468544206249	6	6	"Churn"	0.8
22	0.932545194003527	6	6	"Churn"	0.8
23	0.928997176618216	6	6	"Churn"	0.8
24	0.918980455865702	6	6	"Churn"	0.8
25	0.897234013419143	6	6	"Churn"	0.8
26	0.942478146585977	6	6	"Churn"	0.8
27	0.934451983617581	6	6	"Churn"	0.8
28	0.854095348943357	6	6	"Churn"	0.8
29	0.919770739064857	6	6	"Churn"	0.8
30	0.915504877576071	6	6	"Churn"	0.8
1	0.92437000998004	7	7	"Churn"	0.8
2	0.903868417900914	7	7	"Churn"	0.8
3	0.908741318946221	7	7	"Churn"	0.8
4	0.898271878504547	7	7	"Churn"	0.8
5	0.908567632262253	7	7	"Churn"	0.8
6	0.940024132730015	7	7	"Churn"	0.8
7	0.909835957311919	7	7	"Churn"	0.8
8	0.893004261363636	7	7	"Churn"	0.8
9	0.921996199698058	7	7	"Churn"	0.8
10	0.937878787878788	7	7	"Churn"	0.8
11	0.924818142918271	7	7	"Churn"	0.8
12	0.954905835715378	7	7	"Churn"	0.8
13	0.926209703469216	7	7	"Churn"	0.8
14	0.919514573070608	7	7	"Churn"	0.8
15	0.914744177516963	7	7	"Churn"	0.8
16	0.891301424292438	7	7	"Churn"	0.8
17	0.919597522860097	7	7	"Churn"	0.8
18	0.941898639729094	7	7	"Churn"	0.8
19	0.887924620279146	7	7	"Churn"	0.8
20	0.931337325349301	7	7	"Churn"	0.8
21	0.926993382181774	7	7	"Churn"	0.8
22	0.912859480944587	7	7	"Churn"	0.8
23	0.90646384089007	7	7	"Churn"	0.8
24	0.911396681749623	7	7	"Churn"	0.8
25	0.935583763578765	7	7	"Churn"	0.8
26	0.916199034170793	7	7	"Churn"	0.8
27	0.936620294599018	7	7	"Churn"	0.8
28	0.914293411330049	7	7	"Churn"	0.8
29	0.919396051103368	7	7	"Churn"	0.8
30	0.89807259342204	7	7	"Churn"	0.8
1	0.896149387952667	8	8	"Churn"	0.8
2	0.932811892732219	8	8	"Churn"	0.8
3	0.870560872522347	8	8	"Churn"	0.8
4	0.918347188013136	8	8	"Churn"	0.8
5	0.939395340236686	8	8	"Churn"	0.8
6	0.957051164496607	8	8	"Churn"	0.8
7	0.877124798122393	8	8	"Churn"	0.8
8	0.911354999716409	8	8	"Churn"	0.8
9	0.911475567064691	8	8	"Churn"	0.8
10	0.938830452547441	8	8	"Churn"	0.8
11	0.900724807107786	8	8	"Churn"	0.8
12	0.926400328119631	8	8	"Churn"	0.8
13	0.912565411202274	8	8	"Churn"	0.8
14	0.907488232777065	8	8	"Churn"	0.8
15	0.907060749273864	8	8	"Churn"	0.8
16	0.924283559577677	8	8	"Churn"	0.8
17	0.901181697976104	8	8	"Churn"	0.8
18	0.905156925669397	8	8	"Churn"	0.8
19	0.924024306644823	8	8	"Churn"	0.8
20	0.932465362826745	8	8	"Churn"	0.8
21	0.926540558019217	8	8	"Churn"	0.8
22	0.910540988813212	8	8	"Churn"	0.8
23	0.870685213807316	8	8	"Churn"	0.8
24	0.88892780201004	8	8	"Churn"	0.8
25	0.91511845422752	8	8	"Churn"	0.8
26	0.93071092365059	8	8	"Churn"	0.8
27	0.927297250760489	8	8	"Churn"	0.8
28	0.909290173468491	8	8	"Churn"	0.8
29	0.942669161287125	8	8	"Churn"	0.8
30	0.876817999196464	8	8	"Churn"	0.8
1	0.915849170437406	9	9	"Churn"	0.8
2	0.872127623396813	9	9	"Churn"	0.8
3	0.915809776104663	9	9	"Churn"	0.8
4	0.936171932742055	9	9	"Churn"	0.8
5	0.887631568280391	9	9	"Churn"	0.8
6	0.889225102816388	9	9	"Churn"	0.8
7	0.930598159509202	9	9	"Churn"	0.8
8	0.879541512620384	9	9	"Churn"	0.8
9	0.897282848324515	9	9	"Churn"	0.8
10	0.911139883949552	9	9	"Churn"	0.8
11	0.912320769193881	9	9	"Churn"	0.8
12	0.913928699748493	9	9	"Churn"	0.8
13	0.907150145200534	9	9	"Churn"	0.8
14	0.921914623837701	9	9	"Churn"	0.8
15	0.920364478832958	9	9	"Churn"	0.8
16	0.926022954091816	9	9	"Churn"	0.8
17	0.923403228401351	9	9	"Churn"	0.8
18	0.893627566382098	9	9	"Churn"	0.8
19	0.89778097769901	9	9	"Churn"	0.8
20	0.93222322775264	9	9	"Churn"	0.8
21	0.86211774759793	9	9	"Churn"	0.8
22	0.910441865058617	9	9	"Churn"	0.8
23	0.91015625	9	9	"Churn"	0.8
24	0.892549592972109	9	9	"Churn"	0.8
25	0.917134777790515	9	9	"Churn"	0.8
26	0.936105025332055	9	9	"Churn"	0.8
27	0.869176301982122	9	9	"Churn"	0.8
28	0.891820260532151	9	9	"Churn"	0.8
29	0.905041276043218	9	9	"Churn"	0.8
30	0.911294534245354	9	9	"Churn"	0.8
1	0.906137724550898	10	10	"Churn"	0.8
2	0.905351307189542	10	10	"Churn"	0.8
3	0.909968588322247	10	10	"Churn"	0.8
4	0.91842095481185	10	10	"Churn"	0.8
5	0.905636489197277	10	10	"Churn"	0.8
6	0.885340238814559	10	10	"Churn"	0.8
7	0.92070213821725	10	10	"Churn"	0.8
8	0.921549479166667	10	10	"Churn"	0.8
9	0.905532428355958	10	10	"Churn"	0.8
10	0.896217936261174	10	10	"Churn"	0.8
11	0.899455956965585	10	10	"Churn"	0.8
12	0.942002638259192	10	10	"Churn"	0.8
13	0.853910451250877	10	10	"Churn"	0.8
14	0.89786064998831	10	10	"Churn"	0.8
15	0.90516894609815	10	10	"Churn"	0.8
16	0.947728924202175	10	10	"Churn"	0.8
17	0.896886877828054	10	10	"Churn"	0.8
18	0.907367374292014	10	10	"Churn"	0.8
19	0.837465928075266	10	10	"Churn"	0.8
20	0.87654313771335	10	10	"Churn"	0.8
21	0.899588571719719	10	10	"Churn"	0.8
22	0.915437874251497	10	10	"Churn"	0.8
23	0.892586474931986	10	10	"Churn"	0.8
24	0.894332138134776	10	10	"Churn"	0.8
25	0.885951850572385	10	10	"Churn"	0.8
26	0.927642038812252	10	10	"Churn"	0.8
27	0.867332966562748	10	10	"Churn"	0.8
28	0.911595543125226	10	10	"Churn"	0.8
29	0.886539421157685	10	10	"Churn"	0.8
30	0.912703804347826	10	10	"Churn"	0.8
1	0.804935096606844	11	11	"Churn"	0.8
2	0.890671031096563	11	11	"Churn"	0.8
3	0.898865623785464	11	11	"Churn"	0.8
4	0.916294088425236	11	11	"Churn"	0.8
5	0.886146600968037	11	11	"Churn"	0.8
6	0.884117858426159	11	11	"Churn"	0.8
7	0.917215657569103	11	11	"Churn"	0.8
8	0.928666733941045	11	11	"Churn"	0.8
9	0.900013817186067	11	11	"Churn"	0.8
10	0.903322820604948	11	11	"Churn"	0.8
11	0.879313295905792	11	11	"Churn"	0.8
12	0.904115398468635	11	11	"Churn"	0.8
13	0.889092696494509	11	11	"Churn"	0.8
14	0.904173396214226	11	11	"Churn"	0.8
15	0.895484442195801	11	11	"Churn"	0.8
16	0.896272590361446	11	11	"Churn"	0.8
17	0.895387190469158	11	11	"Churn"	0.8
18	0.853708047636232	11	11	"Churn"	0.8
19	0.858591624562767	11	11	"Churn"	0.8
20	0.872064087721399	11	11	"Churn"	0.8
21	0.886515419975962	11	11	"Churn"	0.8
22	0.859869138495093	11	11	"Churn"	0.8
23	0.907464092300447	11	11	"Churn"	0.8
24	0.876499478715253	11	11	"Churn"	0.8
25	0.858894268311729	11	11	"Churn"	0.8
26	0.913777394139932	11	11	"Churn"	0.8
27	0.876245491778226	11	11	"Churn"	0.8
28	0.854486494364555	11	11	"Churn"	0.8
29	0.905584297017651	11	11	"Churn"	0.8
30	0.868555391725625	11	11	"Churn"	0.8
1	0.896483670155179	12	12	"Churn"	0.8
2	0.886127825662709	12	12	"Churn"	0.8
3	0.896466732218945	12	12	"Churn"	0.8
4	0.888486961097044	12	12	"Churn"	0.8
5	0.896572081747497	12	12	"Churn"	0.8
6	0.897441930618401	12	12	"Churn"	0.8
7	0.894572679924242	12	12	"Churn"	0.8
8	0.907435005795661	12	12	"Churn"	0.8
9	0.871746009339968	12	12	"Churn"	0.8
10	0.874367160232051	12	12	"Churn"	0.8
11	0.926544800084695	12	12	"Churn"	0.8
12	0.907777076278482	12	12	"Churn"	0.8
13	0.858520405651553	12	12	"Churn"	0.8
14	0.90631202634428	12	12	"Churn"	0.8
15	0.860595608239409	12	12	"Churn"	0.8
16	0.874074499225162	12	12	"Churn"	0.8
17	0.904039875910628	12	12	"Churn"	0.8
18	0.909339372169296	12	12	"Churn"	0.8
19	0.868214429202778	12	12	"Churn"	0.8
20	0.838489655952067	12	12	"Churn"	0.8
21	0.879692565094636	12	12	"Churn"	0.8
22	0.868928885322328	12	12	"Churn"	0.8
23	0.91052790346908	12	12	"Churn"	0.8
24	0.877671264905307	12	12	"Churn"	0.8
25	0.874450685926096	12	12	"Churn"	0.8
26	0.894419306184012	12	12	"Churn"	0.8
27	0.854115637286305	12	12	"Churn"	0.8
28	0.936799315361575	12	12	"Churn"	0.8
29	0.879584502535322	12	12	"Churn"	0.8
30	0.863170163170163	12	12	"Churn"	0.8
1	0.889931170108161	13	13	"Churn"	0.8
2	0.848711473339838	13	13	"Churn"	0.8
3	0.909313819149885	13	13	"Churn"	0.8
4	0.899299776157952	13	13	"Churn"	0.8
5	0.905817035334313	13	13	"Churn"	0.8
6	0.899299374686202	13	13	"Churn"	0.8
7	0.858799437618436	13	13	"Churn"	0.8
8	0.863150085897236	13	13	"Churn"	0.8
9	0.888753799392097	13	13	"Churn"	0.8
10	0.854681581439394	13	13	"Churn"	0.8
11	0.884721235221914	13	13	"Churn"	0.8
12	0.903290724352671	13	13	"Churn"	0.8
13	0.893209924055829	13	13	"Churn"	0.8
14	0.917140412005624	13	13	"Churn"	0.8
15	0.918841631956386	13	13	"Churn"	0.8
16	0.886634831003753	13	13	"Churn"	0.8
17	0.868088159329622	13	13	"Churn"	0.8
18	0.904711174242424	13	13	"Churn"	0.8
19	0.885557413600892	13	13	"Churn"	0.8
20	0.878368819834077	13	13	"Churn"	0.8
21	0.918421122147084	13	13	"Churn"	0.8
22	0.872445639466916	13	13	"Churn"	0.8
23	0.924518107985639	13	13	"Churn"	0.8
24	0.86333874858465	13	13	"Churn"	0.8
25	0.862697774202199	13	13	"Churn"	0.8
26	0.885189953361834	13	13	"Churn"	0.8
27	0.881058689602833	13	13	"Churn"	0.8
28	0.891001426458157	13	13	"Churn"	0.8
29	0.856926736881005	13	13	"Churn"	0.8
30	0.890660511363636	13	13	"Churn"	0.8
1	0.925971762013121	13	14	"Churn"	0.8
2	0.910759819622916	14	14	"Churn"	0.8
3	0.869363499245852	14	14	"Churn"	0.8
4	0.872979028085735	14	14	"Churn"	0.8
5	0.86141541974349	14	14	"Churn"	0.8
6	0.846486993832127	14	14	"Churn"	0.8
7	0.886928875778433	14	14	"Churn"	0.8
8	0.850157820902502	14	14	"Churn"	0.8
9	0.815104166666667	14	14	"Churn"	0.8
10	0.867069128787879	14	14	"Churn"	0.8
11	0.847018200295639	14	14	"Churn"	0.8
12	0.888132139218105	14	14	"Churn"	0.8
13	0.873012119820027	14	14	"Churn"	0.8
14	0.886949080017116	14	14	"Churn"	0.8
15	0.890532506956742	14	14	"Churn"	0.8
16	0.864416965071183	14	14	"Churn"	0.8
17	0.841709234919359	14	14	"Churn"	0.8
18	0.916469451224801	14	14	"Churn"	0.8
19	0.885350514448875	14	14	"Churn"	0.8
20	0.87748421790975	14	14	"Churn"	0.8
21	0.897120850907757	14	14	"Churn"	0.8
22	0.882815618762475	14	14	"Churn"	0.8
23	0.897155348017201	14	14	"Churn"	0.8
24	0.800299401197605	14	14	"Churn"	0.8
