"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"prop_switch_y"
1	0.61126395173454	17	17	"Churn"	0.35
2	0.603831537300224	17	17	"Churn"	0.35
3	0.678667872601589	17	17	"Churn"	0.35
4	0.606780299020127	17	17	"Churn"	0.35
5	0.627552198817443	17	17	"Churn"	0.35
6	0.589495809256078	17	17	"Churn"	0.35
7	0.661481949147678	17	17	"Churn"	0.35
8	0.589784564393939	17	17	"Churn"	0.35
9	0.592989441930618	17	17	"Churn"	0.35
10	0.609019124560683	17	17	"Churn"	0.35
11	0.640834809260027	17	17	"Churn"	0.35
12	0.64038721493045	17	17	"Churn"	0.35
13	0.605283183632734	17	17	"Churn"	0.35
14	0.670190868263473	17	17	"Churn"	0.35
15	0.643873882627283	17	17	"Churn"	0.35
16	0.662586547972305	17	17	"Churn"	0.35
17	0.59661721999843	17	17	"Churn"	0.35
18	0.661296671165092	17	17	"Churn"	0.35
19	0.619590405947466	17	17	"Churn"	0.35
20	0.609742231410298	17	17	"Churn"	0.35
21	0.6078082987664	17	17	"Churn"	0.35
22	0.572942980873331	17	17	"Churn"	0.35
23	0.67138918577536	17	17	"Churn"	0.35
24	0.653236802413273	17	17	"Churn"	0.35
25	0.541949086923892	17	17	"Churn"	0.35
26	0.558787185883223	17	17	"Churn"	0.35
27	0.50005501558775	17	17	"Churn"	0.35
28	0.633685994856208	17	17	"Churn"	0.35
29	0.583092242090464	17	17	"Churn"	0.35
30	0.654433341765748	17	17	"Churn"	0.35
1	0.690924401197605	18	18	"Churn"	0.35
2	0.637788074625046	18	18	"Churn"	0.35
3	0.601886722788362	18	18	"Churn"	0.35
4	0.628765689146111	18	18	"Churn"	0.35
5	0.663011425431958	18	18	"Churn"	0.35
6	0.585031674208145	18	18	"Churn"	0.35
7	0.578587278106509	18	18	"Churn"	0.35
8	0.536124794745484	18	18	"Churn"	0.35
9	0.637645653150931	18	18	"Churn"	0.35
10	0.662574404761905	18	18	"Churn"	0.35
11	0.662968489927108	18	18	"Churn"	0.35
12	0.621595007119379	18	18	"Churn"	0.35
13	0.62865055387714	18	18	"Churn"	0.35
14	0.557529556172879	18	18	"Churn"	0.35
15	0.573588097251837	18	18	"Churn"	0.35
16	0.619712990936556	18	18	"Churn"	0.35
17	0.623375511950608	18	18	"Churn"	0.35
18	0.609098551721503	18	18	"Churn"	0.35
19	0.613000397985371	18	18	"Churn"	0.35
20	0.630233990147783	18	18	"Churn"	0.35
21	0.644062446191815	18	18	"Churn"	0.35
22	0.661199043865883	18	18	"Churn"	0.35
23	0.651789779913989	18	18	"Churn"	0.35
24	0.633583896801419	18	18	"Churn"	0.35
25	0.660119499115068	18	18	"Churn"	0.35
26	0.644488687782805	18	18	"Churn"	0.35
27	0.511042246395143	18	18	"Churn"	0.35
28	0.640518853695324	18	18	"Churn"	0.35
29	0.649316109422492	18	18	"Churn"	0.35
30	0.676316125808963	18	18	"Churn"	0.35
1	0.572676471681515	19	19	"Churn"	0.35
2	0.630769043917606	19	19	"Churn"	0.35
3	0.616020114942529	19	19	"Churn"	0.35
4	0.575268880056114	19	19	"Churn"	0.35
5	0.591426978818283	19	19	"Churn"	0.35
6	0.558691638090214	19	19	"Churn"	0.35
7	0.595479553059951	19	19	"Churn"	0.35
8	0.556581439393939	19	19	"Churn"	0.35
9	0.611309964074387	19	19	"Churn"	0.35
10	0.57296060046243	19	19	"Churn"	0.35
11	0.666582885199906	19	19	"Churn"	0.35
12	0.668496916063288	19	19	"Churn"	0.35
13	0.601015343260543	19	19	"Churn"	0.35
14	0.660080951176322	19	19	"Churn"	0.35
15	0.591274513101685	19	19	"Churn"	0.35
16	0.568395554288971	19	19	"Churn"	0.35
17	0.566518393695714	19	19	"Churn"	0.35
18	0.594965848722489	19	19	"Churn"	0.35
19	0.64753309729064	19	19	"Churn"	0.35
20	0.579137254901961	19	19	"Churn"	0.35
21	0.600506787330317	19	19	"Churn"	0.35
22	0.589783264377095	19	19	"Churn"	0.35
23	0.615799625906009	19	19	"Churn"	0.35
24	0.662825701998482	19	19	"Churn"	0.35
25	0.580609636184857	19	19	"Churn"	0.35
26	0.660212418300654	19	19	"Churn"	0.35
27	0.565518150865583	19	19	"Churn"	0.35
28	0.59768122495635	19	19	"Churn"	0.35
29	0.618508307423241	19	19	"Churn"	0.35
30	0.639647900238401	19	19	"Churn"	0.35
1	0.60625	20	20	"Churn"	0.35
2	0.635641837327993	20	20	"Churn"	0.35
3	0.632345191930929	20	20	"Churn"	0.35
4	0.604558415294369	20	20	"Churn"	0.35
5	0.645628351293664	20	20	"Churn"	0.35
6	0.612101632335795	20	20	"Churn"	0.35
7	0.607139716873296	20	20	"Churn"	0.35
8	0.626031026710785	20	20	"Churn"	0.35
9	0.563174177459388	20	20	"Churn"	0.35
10	0.579765170042291	20	20	"Churn"	0.35
11	0.568307224690203	20	20	"Churn"	0.35
12	0.608061079545455	20	20	"Churn"	0.35
13	0.57875401142404	20	20	"Churn"	0.35
14	0.596398389200839	20	20	"Churn"	0.35
15	0.562146354247323	20	20	"Churn"	0.35
16	0.598353242642348	20	20	"Churn"	0.35
17	0.653395864713132	20	20	"Churn"	0.35
18	0.588605388824985	20	20	"Churn"	0.35
19	0.660168195718654	20	20	"Churn"	0.35
20	0.554673665570453	20	20	"Churn"	0.35
21	0.591653128538374	20	20	"Churn"	0.35
22	0.62268630975515	20	20	"Churn"	0.35
23	0.577517434488588	20	20	"Churn"	0.35
24	0.630254409274894	20	20	"Churn"	0.35
25	0.696791597313895	20	20	"Churn"	0.35
26	0.586088379705401	20	20	"Churn"	0.35
27	0.626099511623884	20	20	"Churn"	0.35
28	0.614483335794811	20	20	"Churn"	0.35
29	0.674986461871708	20	20	"Churn"	0.35
30	0.675172464049747	20	20	"Churn"	0.35
1	0.65657460739428	21	21	"Churn"	0.35
2	0.618288920390246	21	21	"Churn"	0.35
3	0.568928916858223	21	21	"Churn"	0.35
4	0.603150625809236	21	21	"Churn"	0.35
5	0.632015211933245	21	21	"Churn"	0.35
6	0.606074508004846	21	21	"Churn"	0.35
7	0.570193777125741	21	21	"Churn"	0.35
8	0.646614583333333	21	21	"Churn"	0.35
9	0.605230204907665	21	21	"Churn"	0.35
10	0.592213865798771	21	21	"Churn"	0.35
11	0.557858642566982	21	21	"Churn"	0.35
12	0.51944679381038	21	21	"Churn"	0.35
13	0.601431349382169	21	21	"Churn"	0.35
14	0.636471949891068	21	21	"Churn"	0.35
15	0.638816956792788	21	21	"Churn"	0.35
16	0.565138473053892	21	21	"Churn"	0.35
17	0.610388350963045	21	21	"Churn"	0.35
18	0.627651957644044	21	21	"Churn"	0.35
19	0.544053365513543	21	21	"Churn"	0.35
20	0.635537898912409	21	21	"Churn"	0.35
21	0.614859668254606	21	21	"Churn"	0.35
22	0.61739103857204	21	21	"Churn"	0.35
23	0.563163432312368	21	21	"Churn"	0.35
24	0.601787949000706	21	21	"Churn"	0.35
25	0.546239993842365	21	21	"Churn"	0.35
26	0.601538461538462	21	21	"Churn"	0.35
27	0.581029170763684	21	21	"Churn"	0.35
28	0.626587532679941	21	21	"Churn"	0.35
29	0.594159765355417	21	21	"Churn"	0.35
30	0.587835131468441	21	21	"Churn"	0.35
1	0.66039156626506	22	22	"Churn"	0.35
2	0.602832925718122	22	22	"Churn"	0.35
3	0.588978760408353	22	22	"Churn"	0.35
4	0.552436221125221	22	22	"Churn"	0.35
5	0.579524667009661	22	22	"Churn"	0.35
6	0.633791796564582	22	22	"Churn"	0.35
7	0.617359762707423	22	22	"Churn"	0.35
8	0.568137568928917	22	22	"Churn"	0.35
9	0.639052374639127	22	22	"Churn"	0.35
10	0.648665557022327	22	22	"Churn"	0.35
11	0.522049227986304	22	22	"Churn"	0.35
12	0.615992647058824	22	22	"Churn"	0.35
13	0.536064421599342	22	22	"Churn"	0.35
14	0.615627514078842	22	22	"Churn"	0.35
15	0.676490729375283	22	22	"Churn"	0.35
16	0.584649451097804	22	22	"Churn"	0.35
17	0.582049614313752	22	22	"Churn"	0.35
18	0.618368993700869	22	22	"Churn"	0.35
19	0.637911360628052	22	22	"Churn"	0.35
20	0.60841538153886	22	22	"Churn"	0.35
21	0.621117018658002	22	22	"Churn"	0.35
22	0.598749156126205	22	22	"Churn"	0.35
23	0.665399570930544	22	22	"Churn"	0.35
24	0.634017971758665	22	22	"Churn"	0.35
25	0.598863017429194	22	22	"Churn"	0.35
26	0.620857910132835	22	22	"Churn"	0.35
27	0.550439566672339	22	22	"Churn"	0.35
28	0.598675625040377	22	22	"Churn"	0.35
29	0.617976135898993	22	22	"Churn"	0.35
30	0.621016060308096	22	22	"Churn"	0.35
1	0.580577807577843	23	23	"Churn"	0.35
2	0.578765936807095	23	23	"Churn"	0.35
3	0.645830256485994	23	23	"Churn"	0.35
4	0.628127429071123	23	23	"Churn"	0.35
5	0.551990302847596	23	23	"Churn"	0.35
6	0.584336428598724	23	23	"Churn"	0.35
7	0.574936756893499	23	23	"Churn"	0.35
8	0.592304702681695	23	23	"Churn"	0.35
9	0.631253848522167	23	23	"Churn"	0.35
10	0.61923377154398	23	23	"Churn"	0.35
11	0.600204185809086	23	23	"Churn"	0.35
12	0.583047636232407	23	23	"Churn"	0.35
13	0.635179028621652	23	23	"Churn"	0.35
14	0.626725349960267	23	23	"Churn"	0.35
15	0.669616553659107	23	23	"Churn"	0.35
16	0.577953361742424	23	23	"Churn"	0.35
17	0.642948717948718	23	23	"Churn"	0.35
18	0.588495473022912	23	23	"Churn"	0.35
19	0.62051166096001	23	23	"Churn"	0.35
20	0.654021577621293	23	23	"Churn"	0.35
21	0.6750249500998	23	23	"Churn"	0.35
22	0.571382235528942	23	23	"Churn"	0.35
23	0.57378553917297	23	23	"Churn"	0.35
24	0.613737505134876	23	23	"Churn"	0.35
25	0.568146789458265	23	23	"Churn"	0.35
26	0.653222447810922	23	23	"Churn"	0.35
27	0.627813436029097	23	23	"Churn"	0.35
28	0.658189500291177	23	23	"Churn"	0.35
29	0.611087948348363	23	23	"Churn"	0.35
30	0.666704258390473	23	23	"Churn"	0.35
1	0.589138548154942	24	24	"Churn"	0.35
2	0.586933494234379	24	24	"Churn"	0.35
3	0.569326247098792	24	24	"Churn"	0.35
4	0.629085972850679	24	24	"Churn"	0.35
5	0.64048347726963	24	24	"Churn"	0.35
6	0.663571358243489	24	24	"Churn"	0.35
7	0.646821662193407	24	24	"Churn"	0.35
8	0.638964274008522	24	24	"Churn"	0.35
9	0.595975399223133	24	24	"Churn"	0.35
10	0.647141830870279	24	24	"Churn"	0.35
11	0.624368441507967	24	24	"Churn"	0.35
12	0.557562912942091	24	24	"Churn"	0.35
13	0.597287409864606	24	24	"Churn"	0.35
14	0.607511312217195	24	24	"Churn"	0.35
15	0.623518266614846	24	24	"Churn"	0.35
16	0.619066993781578	24	24	"Churn"	0.35
17	0.662984599689079	24	24	"Churn"	0.35
18	0.636171737213404	24	24	"Churn"	0.35
19	0.569961421557166	24	24	"Churn"	0.35
20	0.64409309385277	24	24	"Churn"	0.35
21	0.626665982016523	24	24	"Churn"	0.35
22	0.591516960339781	24	24	"Churn"	0.35
23	0.600260416666667	24	24	"Churn"	0.35
24	0.605333083832335	24	24	"Churn"	0.35
25	0.631805470032841	24	24	"Churn"	0.35
26	0.618775389109498	24	24	"Churn"	0.35
27	0.680739429392447	24	24	"Churn"	0.35
28	0.600241351568785	24	24	"Churn"	0.35
29	0.611221590909091	24	24	"Churn"	0.35
30	0.579916377294309	24	24	"Churn"	0.35
1	0.632508559984495	25	25	"Churn"	0.35
2	0.613873106060606	25	25	"Churn"	0.35
3	0.621132098539031	25	25	"Churn"	0.35
4	0.569612359152434	25	25	"Churn"	0.35
5	0.566600301659125	25	25	"Churn"	0.35
6	0.614516469594595	25	25	"Churn"	0.35
7	0.626719006568144	25	25	"Churn"	0.35
8	0.580032639641679	25	25	"Churn"	0.35
9	0.602086698107113	25	25	"Churn"	0.35
10	0.621054922304172	25	25	"Churn"	0.35
11	0.582682291666667	25	25	"Churn"	0.35
12	0.664782557867664	25	25	"Churn"	0.35
13	0.595922834713596	25	25	"Churn"	0.35
14	0.598335854765507	25	25	"Churn"	0.35
15	0.581123076299469	25	25	"Churn"	0.35
16	0.613552727768347	25	25	"Churn"	0.35
17	0.581459714687563	25	25	"Churn"	0.35
18	0.60896347166839	25	25	"Churn"	0.35
19	0.627028274387874	25	25	"Churn"	0.35
20	0.584391604175302	25	25	"Churn"	0.35
21	0.609024526198439	25	25	"Churn"	0.35
22	0.629527505446623	25	25	"Churn"	0.35
23	0.557283142389525	25	25	"Churn"	0.35
24	0.646081624168514	25	25	"Churn"	0.35
25	0.575826585695007	25	25	"Churn"	0.35
26	0.61299946366318	25	25	"Churn"	0.35
27	0.538087541050903	25	25	"Churn"	0.35
28	0.639158461846114	25	25	"Churn"	0.35
29	0.590718776415892	25	25	"Churn"	0.35
30	0.58831084280303	25	25	"Churn"	0.35
1	0.596392156862745	26	26	"Churn"	0.35
2	0.638888186187705	26	26	"Churn"	0.35
3	0.603047300218377	26	26	"Churn"	0.35
4	0.630251373973678	26	26	"Churn"	0.35
5	0.583692528735632	25	26	"Churn"	0.35
6	0.619523453093812	26	26	"Churn"	0.35
7	0.568852020987174	26	26	"Churn"	0.35
8	0.592667358354385	26	26	"Churn"	0.35
9	0.64994656043529	26	26	"Churn"	0.35
10	0.633668189989982	26	26	"Churn"	0.35
11	0.646500748502994	26	26	"Churn"	0.35
12	0.644268774703557	26	26	"Churn"	0.35
13	0.621225488466199	26	26	"Churn"	0.35
14	0.629734627075053	26	26	"Churn"	0.35
15	0.60667021780303	26	26	"Churn"	0.35
16	0.590610463722246	26	26	"Churn"	0.35
17	0.681461286804798	26	26	"Churn"	0.35
18	0.586578611520686	26	26	"Churn"	0.35
19	0.657998048556506	26	26	"Churn"	0.35
20	0.597495966511141	26	26	"Churn"	0.35
21	0.615970154878095	26	26	"Churn"	0.35
22	0.671407868912319	26	26	"Churn"	0.35
23	0.622959372358411	26	26	"Churn"	0.35
24	0.613042897396036	26	26	"Churn"	0.35
25	0.601085794792071	26	26	"Churn"	0.35
26	0.60976743033442	26	26	"Churn"	0.35
27	0.642394945673634	26	26	"Churn"	0.35
28	0.604881888018091	26	26	"Churn"	0.35
29	0.572343810726778	26	26	"Churn"	0.35
30	0.556431708847521	26	26	"Churn"	0.35
1	0.614161121519478	27	27	"Churn"	0.35
2	0.618544161676647	27	27	"Churn"	0.35
3	0.618272716187605	27	27	"Churn"	0.35
4	0.610987894482511	26	27	"Churn"	0.35
5	0.559141756831102	27	27	"Churn"	0.35
6	0.609353655451556	27	27	"Churn"	0.35
7	0.610306253438474	27	27	"Churn"	0.35
8	0.597599577947771	26	27	"Churn"	0.35
9	0.592061560722155	27	27	"Churn"	0.35
10	0.575611092004535	27	27	"Churn"	0.35
11	0.598121073540281	27	27	"Churn"	0.35
12	0.630730140805308	27	27	"Churn"	0.35
13	0.664093287680083	27	27	"Churn"	0.35
14	0.606584153261492	27	27	"Churn"	0.35
15	0.627811182258316	26	27	"Churn"	0.35
16	0.621112130272672	27	27	"Churn"	0.35
17	0.624489261081397	27	27	"Churn"	0.35
18	0.617547956824334	27	27	"Churn"	0.35
19	0.63203454562391	27	27	"Churn"	0.35
20	0.602751314488	27	27	"Churn"	0.35
21	0.552657433712121	27	27	"Churn"	0.35
22	0.632025184913503	27	27	"Churn"	0.35
23	0.566529441117764	27	27	"Churn"	0.35
24	0.603239806834159	27	27	"Churn"	0.35
25	0.633439867424242	27	27	"Churn"	0.35
26	0.582731361591931	27	27	"Churn"	0.35
27	0.580135552058681	27	27	"Churn"	0.35
28	0.55370944715207	27	27	"Churn"	0.35
29	0.56882188849402	27	27	"Churn"	0.35
30	0.546051646706587	27	27	"Churn"	0.35
1	0.621110105580694	28	28	"Churn"	0.35
2	0.631322766319278	27	28	"Churn"	0.35
3	0.57921245988576	28	28	"Churn"	0.35
4	0.631500858972357	28	28	"Churn"	0.35
5	0.650278367674912	28	28	"Churn"	0.35
6	0.619248304886603	28	28	"Churn"	0.35
7	0.584777968660524	28	28	"Churn"	0.35
8	0.569023124945045	28	28	"Churn"	0.35
9	0.627945818745337	28	28	"Churn"	0.35
10	0.607055826318121	24	28	"Churn"	0.35
11	0.629463092706845	28	28	"Churn"	0.35
12	0.630135746606335	28	28	"Churn"	0.35
13	0.614262198578468	28	28	"Churn"	0.35
14	0.582454819277108	28	28	"Churn"	0.35
15	0.594344938378171	28	28	"Churn"	0.35
16	0.630390185036203	28	28	"Churn"	0.35
17	0.567261823633638	28	28	"Churn"	0.35
18	0.622220211161388	28	28	"Churn"	0.35
19	0.590150696550362	28	28	"Churn"	0.35
20	0.600287021679547	27	28	"Churn"	0.35
21	0.593367692227602	26	28	"Churn"	0.35
22	0.574625588361147	28	28	"Churn"	0.35
23	0.629306855552745	28	28	"Churn"	0.35
24	0.628787389366238	28	28	"Churn"	0.35
25	0.603083705790906	27	28	"Churn"	0.35
26	0.614787776988178	28	28	"Churn"	0.35
27	0.60311401707061	28	28	"Churn"	0.35
28	0.530354998152254	28	28	"Churn"	0.35
29	0.578037333079205	28	28	"Churn"	0.35
30	0.579260448112907	28	28	"Churn"	0.35
1	0.611635913135669	29	29	"Churn"	0.35
2	0.690470077633107	28	29	"Churn"	0.35
3	0.643706337325349	29	29	"Churn"	0.35
4	0.630071851225697	29	29	"Churn"	0.35
5	0.610959784895955	29	29	"Churn"	0.35
6	0.620464365661929	29	29	"Churn"	0.35
7	0.657993928661776	29	29	"Churn"	0.35
8	0.601295968099247	29	29	"Churn"	0.35
9	0.610405597216465	29	29	"Churn"	0.35
10	0.587009390463338	28	29	"Churn"	0.35
11	0.62145134992567	29	29	"Churn"	0.35
12	0.628015755785327	29	29	"Churn"	0.35
13	0.615264861321644	29	29	"Churn"	0.35
14	0.534092501305616	29	29	"Churn"	0.35
15	0.605782433712121	29	29	"Churn"	0.35
16	0.567323776128465	29	29	"Churn"	0.35
17	0.620381856730422	29	29	"Churn"	0.35
18	0.594071259246906	27	29	"Churn"	0.35
19	0.634163926132052	27	29	"Churn"	0.35
20	0.674460553161017	29	29	"Churn"	0.35
21	0.600484170117322	29	29	"Churn"	0.35
22	0.560422322775264	29	29	"Churn"	0.35
23	0.557870680044593	29	29	"Churn"	0.35
24	0.619366905459294	29	29	"Churn"	0.35
25	0.595104983556792	28	29	"Churn"	0.35
26	0.679552942696557	29	29	"Churn"	0.35
27	0.622003016591252	26	29	"Churn"	0.35
28	0.622102172054469	28	29	"Churn"	0.35
29	0.590486706781035	29	29	"Churn"	0.35
30	0.577485465116279	29	29	"Churn"	0.35
1	0.603931505321719	30	30	"Churn"	0.35
2	0.613374899436846	30	30	"Churn"	0.35
3	0.664472832927503	28	30	"Churn"	0.35
4	0.593725490196078	29	30	"Churn"	0.35
5	0.605475374006105	25	30	"Churn"	0.35
6	0.604948574521833	28	30	"Churn"	0.35
7	0.585093290011323	30	30	"Churn"	0.35
8	0.657178092587908	30	30	"Churn"	0.35
9	0.633541541682841	29	30	"Churn"	0.35
10	0.561460030165913	30	30	"Churn"	0.35
11	0.606803594351733	30	30	"Churn"	0.35
12	0.63712211445749	30	30	"Churn"	0.35
13	0.622604790419162	30	30	"Churn"	0.35
14	0.618228964244073	30	30	"Churn"	0.35
15	0.589853077836986	30	30	"Churn"	0.35
16	0.573543100622747	24	30	"Churn"	0.35
17	0.633196991687558	30	30	"Churn"	0.35
18	0.525879584457327	30	30	"Churn"	0.35
19	0.607059980334317	29	30	"Churn"	0.35
20	0.587505348737698	30	30	"Churn"	0.35
21	0.59565469997703	30	30	"Churn"	0.35
22	0.663717978230129	28	30	"Churn"	0.35
23	0.631739549656854	30	30	"Churn"	0.35
24	0.554865761689291	30	30	"Churn"	0.35
25	0.597273001508296	30	30	"Churn"	0.35
26	0.608775756184354	30	30	"Churn"	0.35
27	0.610077156885668	28	30	"Churn"	0.35
28	0.614058942575259	30	30	"Churn"	0.35
29	0.59735210737434	30	30	"Churn"	0.35
30	0.655906723484848	30	30	"Churn"	0.35
1	0.706845039018952	1	1	"Churn"	0.375
2	0.684452488687783	1	1	"Churn"	0.375
3	0.696403683276353	1	1	"Churn"	0.375
4	0.737431057103188	1	1	"Churn"	0.375
5	0.5	0	1	"Churn"	0.375
6	0.706546987980512	1	1	"Churn"	0.375
7	0.802457157807526	1	1	"Churn"	0.375
8	0.739275568181818	1	1	"Churn"	0.375
9	0.580562098287357	1	1	"Churn"	0.375
10	0.734295771181017	1	1	"Churn"	0.375
11	0.5	0	1	"Churn"	0.375
12	0.689381579864742	1	1	"Churn"	0.375
13	0.805495689655172	1	1	"Churn"	0.375
14	0.680887031515004	1	1	"Churn"	0.375
15	0.613985248967781	1	1	"Churn"	0.375
16	0.667762110385061	1	1	"Churn"	0.375
17	0.789962093240782	1	1	"Churn"	0.375
18	0.668263473053892	1	1	"Churn"	0.375
19	0.795784779168465	1	1	"Churn"	0.375
20	0.5	0	1	"Churn"	0.375
21	0.5	0	1	"Churn"	0.375
22	0.5	0	1	"Churn"	0.375
23	0.668029830674247	1	1	"Churn"	0.375
24	0.793821022727273	1	1	"Churn"	0.375
25	0.677212669683258	1	1	"Churn"	0.375
26	0.5	0	1	"Churn"	0.375
27	0.5	0	1	"Churn"	0.375
28	0.655459434182838	1	1	"Churn"	0.375
29	0.5	0	1	"Churn"	0.375
30	0.760903010033445	1	1	"Churn"	0.375
1	0.697662601626016	1	2	"Churn"	0.375
2	0.720302586627623	2	2	"Churn"	0.375
3	0.766388614728263	2	2	"Churn"	0.375
4	0.7901313351723	2	2	"Churn"	0.375
5	0.691439591035647	2	2	"Churn"	0.375
6	0.702909182899064	1	2	"Churn"	0.375
7	0.679726468222043	1	2	"Churn"	0.375
8	0.691629646948796	2	2	"Churn"	0.375
9	0.712568681318681	2	2	"Churn"	0.375
10	0.696366286636472	2	2	"Churn"	0.375
11	0.736077844311377	2	2	"Churn"	0.375
12	0.695979577175698	2	2	"Churn"	0.375
13	0.674912845266828	2	2	"Churn"	0.375
14	0.840725527879313	2	2	"Churn"	0.375
15	0.793037394329929	2	2	"Churn"	0.375
16	0.728746941537821	2	2	"Churn"	0.375
17	0.851594202898551	2	2	"Churn"	0.375
18	0.673188536953243	2	2	"Churn"	0.375
19	0.802013857030267	2	2	"Churn"	0.375
20	0.76026862601757	2	2	"Churn"	0.375
21	0.767545067191085	2	2	"Churn"	0.375
22	0.871006207494637	2	2	"Churn"	0.375
23	0.794099301397206	2	2	"Churn"	0.375
24	0.759117725931885	2	2	"Churn"	0.375
25	0.847819130606016	2	2	"Churn"	0.375
26	0.810624281083342	2	2	"Churn"	0.375
27	0.704176929392447	2	2	"Churn"	0.375
28	0.732251898604269	2	2	"Churn"	0.375
29	0.774625906008885	2	2	"Churn"	0.375
30	0.798608415381539	2	2	"Churn"	0.375
1	0.829024883495999	3	3	"Churn"	0.375
2	0.706308742420813	3	3	"Churn"	0.375
3	0.688279997211183	3	3	"Churn"	0.375
4	0.881049801262567	3	3	"Churn"	0.375
5	0.856927778780224	3	3	"Churn"	0.375
6	0.747786458333333	2	3	"Churn"	0.375
7	0.791894822073092	3	3	"Churn"	0.375
8	0.808178844056707	3	3	"Churn"	0.375
9	0.781616950757576	3	3	"Churn"	0.375
10	0.809393399972614	3	3	"Churn"	0.375
11	0.568240673051904	3	3	"Churn"	0.375
12	0.797470122425185	3	3	"Churn"	0.375
13	0.743109682603455	3	3	"Churn"	0.375
14	0.771306818181818	3	3	"Churn"	0.375
15	0.752343784066629	3	3	"Churn"	0.375
16	0.80119632187579	3	3	"Churn"	0.375
17	0.824395154085316	3	3	"Churn"	0.375
18	0.623111782477341	3	3	"Churn"	0.375
19	0.831409801136364	3	3	"Churn"	0.375
20	0.880356659726388	3	3	"Churn"	0.375
21	0.864172780166962	3	3	"Churn"	0.375
22	0.866061495201418	3	3	"Churn"	0.375
23	0.72685254491018	3	3	"Churn"	0.375
24	0.78301917989418	3	3	"Churn"	0.375
25	0.717103109656301	3	3	"Churn"	0.375
26	0.825040288903789	2	3	"Churn"	0.375
27	0.782423283214631	3	3	"Churn"	0.375
28	0.791936412027046	3	3	"Churn"	0.375
29	0.759766313932981	3	3	"Churn"	0.375
30	0.724979077438094	3	3	"Churn"	0.375
1	0.872952178030303	4	4	"Churn"	0.375
2	0.819309375254162	4	4	"Churn"	0.375
3	0.864241248646698	4	4	"Churn"	0.375
4	0.716905241452069	4	4	"Churn"	0.375
5	0.647711815001943	4	4	"Churn"	0.375
6	0.797079914723173	4	4	"Churn"	0.375
7	0.841295988061757	4	4	"Churn"	0.375
8	0.734483928100388	4	4	"Churn"	0.375
9	0.785490346445327	4	4	"Churn"	0.375
10	0.789217050341513	4	4	"Churn"	0.375
11	0.81216131971419	4	4	"Churn"	0.375
12	0.812942864271457	4	4	"Churn"	0.375
13	0.64181974508232	4	4	"Churn"	0.375
14	0.792675941080196	4	4	"Churn"	0.375
15	0.84043638646888	4	4	"Churn"	0.375
16	0.823145976181884	4	4	"Churn"	0.375
17	0.698645749530705	4	4	"Churn"	0.375
18	0.726601114388725	4	4	"Churn"	0.375
19	0.836588541666667	4	4	"Churn"	0.375
20	0.821150544931933	4	4	"Churn"	0.375
21	0.826883861236802	4	4	"Churn"	0.375
22	0.784106987995801	4	4	"Churn"	0.375
23	0.75500252972426	4	4	"Churn"	0.375
24	0.774859714753332	4	4	"Churn"	0.375
25	0.807917326044214	4	4	"Churn"	0.375
26	0.874325284090909	4	4	"Churn"	0.375
27	0.803609599689079	4	4	"Churn"	0.375
28	0.842739064856712	4	4	"Churn"	0.375
29	0.753187361419069	4	4	"Churn"	0.375
30	0.6952505784473	4	4	"Churn"	0.375
1	0.755617945663888	5	5	"Churn"	0.375
2	0.793341273892576	5	5	"Churn"	0.375
3	0.746143849591916	5	5	"Churn"	0.375
4	0.785604254538786	5	5	"Churn"	0.375
5	0.816255413208228	5	5	"Churn"	0.375
6	0.600486751002134	5	5	"Churn"	0.375
7	0.742202710680685	5	5	"Churn"	0.375
8	0.762543577366586	5	5	"Churn"	0.375
9	0.791069136255272	5	5	"Churn"	0.375
10	0.677354720990392	5	5	"Churn"	0.375
11	0.663991477272727	5	5	"Churn"	0.375
12	0.754068186571847	5	5	"Churn"	0.375
13	0.709331456252563	5	5	"Churn"	0.375
14	0.718537650619104	5	5	"Churn"	0.375
15	0.764471057884232	5	5	"Churn"	0.375
16	0.781760104935873	5	5	"Churn"	0.375
17	0.767528350201195	5	5	"Churn"	0.375
18	0.746685606060606	5	5	"Churn"	0.375
19	0.703062730198566	5	5	"Churn"	0.375
20	0.70168926817863	5	5	"Churn"	0.375
21	0.76646248085758	5	5	"Churn"	0.375
22	0.703358208955224	5	5	"Churn"	0.375
23	0.791876940993789	5	5	"Churn"	0.375
24	0.631042314418966	5	5	"Churn"	0.375
25	0.699822919301796	5	5	"Churn"	0.375
26	0.746793363499246	5	5	"Churn"	0.375
27	0.713592760180995	5	5	"Churn"	0.375
28	0.715503113733202	5	5	"Churn"	0.375
29	0.686484948140653	5	5	"Churn"	0.375
30	0.793486469843262	5	5	"Churn"	0.375
1	0.69510362133313	6	6	"Churn"	0.375
2	0.793161363475303	6	6	"Churn"	0.375
3	0.721350068767269	6	6	"Churn"	0.375
4	0.674917162361771	6	6	"Churn"	0.375
5	0.724781465859771	6	6	"Churn"	0.375
6	0.736890652651901	6	6	"Churn"	0.375
7	0.814805407213749	6	6	"Churn"	0.375
8	0.785126532121724	6	6	"Churn"	0.375
9	0.699924108272198	6	6	"Churn"	0.375
10	0.668638262728333	6	6	"Churn"	0.375
11	0.727227028290858	6	6	"Churn"	0.375
12	0.708144406818573	6	6	"Churn"	0.375
13	0.77164880896083	6	6	"Churn"	0.375
