"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"IMPUTED"	"prop_NAs"
1	0.61292883544172	27	27	"Churn"	"Yes"	0.9
2	0.575726292265837	27	27	"Churn"	"Yes"	0.9
3	0.597825578676643	27	27	"Churn"	"Yes"	0.9
4	0.577515388257576	27	27	"Churn"	"Yes"	0.9
5	0.565663322185061	27	27	"Churn"	"Yes"	0.9
6	0.579306184012066	27	27	"Churn"	"Yes"	0.9
7	0.604327892902989	27	27	"Churn"	"Yes"	0.9
8	0.606519163896213	27	27	"Churn"	"Yes"	0.9
9	0.610067494753559	27	27	"Churn"	"Yes"	0.9
10	0.603058741744873	27	27	"Churn"	"Yes"	0.9
11	0.603094809820482	27	27	"Churn"	"Yes"	0.9
12	0.610585203266136	27	27	"Churn"	"Yes"	0.9
13	0.589703265798083	27	27	"Churn"	"Yes"	0.9
14	0.559763652454579	27	27	"Churn"	"Yes"	0.9
15	0.618069642741779	27	27	"Churn"	"Yes"	0.9
16	0.586423375511951	27	27	"Churn"	"Yes"	0.9
17	0.634879882633413	27	27	"Churn"	"Yes"	0.9
18	0.588734558340664	27	27	"Churn"	"Yes"	0.9
19	0.585994856207622	27	27	"Churn"	"Yes"	0.9
20	0.634102271341632	27	27	"Churn"	"Yes"	0.9
21	0.630108282575876	27	27	"Churn"	"Yes"	0.9
22	0.582516571969697	27	27	"Churn"	"Yes"	0.9
23	0.582476442771329	27	27	"Churn"	"Yes"	0.9
24	0.623528333027691	27	27	"Churn"	"Yes"	0.9
25	0.634910610182666	27	27	"Churn"	"Yes"	0.9
26	0.608356599055916	27	27	"Churn"	"Yes"	0.9
27	0.598839717046239	27	27	"Churn"	"Yes"	0.9
28	0.635596822774971	27	27	"Churn"	"Yes"	0.9
29	0.641587130541872	26	27	"Churn"	"Yes"	0.9
30	0.620486735678464	27	27	"Churn"	"Yes"	0.9
1	0.630996834420828	27	28	"Churn"	"Yes"	0.9
2	0.637716187329965	28	28	"Churn"	"Yes"	0.9
3	0.611834811529933	28	28	"Churn"	"Yes"	0.9
4	0.615880344042499	28	28	"Churn"	"Yes"	0.9
5	0.632540221166514	28	28	"Churn"	"Yes"	0.9
6	0.650100658748973	28	28	"Churn"	"Yes"	0.9
7	0.540365364482243	28	28	"Churn"	"Yes"	0.9
8	0.622882773489288	28	28	"Churn"	"Yes"	0.9
9	0.648467846353043	28	28	"Churn"	"Yes"	0.9
10	0.585952891322934	28	28	"Churn"	"Yes"	0.9
11	0.605391808712121	28	28	"Churn"	"Yes"	0.9
12	0.579796066806648	28	28	"Churn"	"Yes"	0.9
13	0.590099958920991	28	28	"Churn"	"Yes"	0.9
14	0.600922780225818	28	28	"Churn"	"Yes"	0.9
15	0.627828783948838	28	28	"Churn"	"Yes"	0.9
16	0.607781508667812	27	28	"Churn"	"Yes"	0.9
17	0.553466708769397	27	28	"Churn"	"Yes"	0.9
18	0.619455916093084	28	28	"Churn"	"Yes"	0.9
19	0.62018444671866	28	28	"Churn"	"Yes"	0.9
20	0.614706811115429	28	28	"Churn"	"Yes"	0.9
21	0.591814903111437	28	28	"Churn"	"Yes"	0.9
22	0.651108664370122	28	28	"Churn"	"Yes"	0.9
23	0.600452842775041	28	28	"Churn"	"Yes"	0.9
24	0.628193612774451	27	28	"Churn"	"Yes"	0.9
25	0.592808948863636	28	28	"Churn"	"Yes"	0.9
26	0.640875569857871	28	28	"Churn"	"Yes"	0.9
27	0.636588541666667	28	28	"Churn"	"Yes"	0.9
28	0.623971561718858	28	28	"Churn"	"Yes"	0.9
29	0.598512383294375	28	28	"Churn"	"Yes"	0.9
30	0.61135559964971	28	28	"Churn"	"Yes"	0.9
1	0.571515304831773	27	29	"Churn"	"Yes"	0.9
2	0.640551696138578	29	29	"Churn"	"Yes"	0.9
3	0.581680462283305	29	29	"Churn"	"Yes"	0.9
4	0.588324469710862	29	29	"Churn"	"Yes"	0.9
5	0.58749154042376	29	29	"Churn"	"Yes"	0.9
6	0.607263390404431	29	29	"Churn"	"Yes"	0.9
7	0.606204148747786	29	29	"Churn"	"Yes"	0.9
8	0.594392893108905	29	29	"Churn"	"Yes"	0.9
9	0.56000442500911	29	29	"Churn"	"Yes"	0.9
10	0.628999381466487	29	29	"Churn"	"Yes"	0.9
11	0.625011690437222	29	29	"Churn"	"Yes"	0.9
12	0.591125188536953	29	29	"Churn"	"Yes"	0.9
13	0.594838766890956	29	29	"Churn"	"Yes"	0.9
14	0.599175670363444	29	29	"Churn"	"Yes"	0.9
15	0.566211329851346	29	29	"Churn"	"Yes"	0.9
16	0.636742424242424	29	29	"Churn"	"Yes"	0.9
17	0.598389140271493	29	29	"Churn"	"Yes"	0.9
18	0.630420636160133	29	29	"Churn"	"Yes"	0.9
19	0.599969550703717	29	29	"Churn"	"Yes"	0.9
20	0.574948730686436	29	29	"Churn"	"Yes"	0.9
21	0.59345182079169	29	29	"Churn"	"Yes"	0.9
22	0.602818705957719	29	29	"Churn"	"Yes"	0.9
23	0.612666588730419	28	29	"Churn"	"Yes"	0.9
24	0.55934650455927	29	29	"Churn"	"Yes"	0.9
25	0.59343969331431	29	29	"Churn"	"Yes"	0.9
26	0.615934380085324	29	29	"Churn"	"Yes"	0.9
27	0.660738455932115	29	29	"Churn"	"Yes"	0.9
28	0.599504412077993	29	29	"Churn"	"Yes"	0.9
29	0.618929001894048	29	29	"Churn"	"Yes"	0.9
30	0.578893985399574	29	29	"Churn"	"Yes"	0.9
1	0.615765322844969	30	30	"Churn"	"Yes"	0.9
2	0.614520074224022	30	30	"Churn"	"Yes"	0.9
3	0.622552710843373	30	30	"Churn"	"Yes"	0.9
4	0.613559075009716	30	30	"Churn"	"Yes"	0.9
5	0.625636682311701	30	30	"Churn"	"Yes"	0.9
6	0.617012042300874	29	30	"Churn"	"Yes"	0.9
7	0.619950705189648	30	30	"Churn"	"Yes"	0.9
8	0.642691221842353	30	30	"Churn"	"Yes"	0.9
9	0.599789244186047	30	30	"Churn"	"Yes"	0.9
10	0.623500491642085	30	30	"Churn"	"Yes"	0.9
11	0.588348809660285	30	30	"Churn"	"Yes"	0.9
12	0.622783649497565	30	30	"Churn"	"Yes"	0.9
13	0.588822428986363	30	30	"Churn"	"Yes"	0.9
14	0.59432767495091	29	30	"Churn"	"Yes"	0.9
15	0.626879477950822	30	30	"Churn"	"Yes"	0.9
16	0.582606956746774	30	30	"Churn"	"Yes"	0.9
17	0.589277863611812	30	30	"Churn"	"Yes"	0.9
18	0.621282679738562	30	30	"Churn"	"Yes"	0.9
19	0.609804601831316	30	30	"Churn"	"Yes"	0.9
20	0.617001488095238	30	30	"Churn"	"Yes"	0.9
21	0.635005019019442	30	30	"Churn"	"Yes"	0.9
22	0.607628010287585	30	30	"Churn"	"Yes"	0.9
23	0.587621252204585	30	30	"Churn"	"Yes"	0.9
24	0.633348406627225	30	30	"Churn"	"Yes"	0.9
25	0.553664065319379	30	30	"Churn"	"Yes"	0.9
26	0.615162523686187	30	30	"Churn"	"Yes"	0.9
27	0.586994498326811	30	30	"Churn"	"Yes"	0.9
28	0.585151627218935	30	30	"Churn"	"Yes"	0.9
29	0.589763944272141	29	30	"Churn"	"Yes"	0.9
30	0.604501468274127	29	30	"Churn"	"Yes"	0.9
1	0.692311815788533	1	1	"Churn"	"No"	0.1
2	0.694721859524062	1	1	"Churn"	"No"	0.1
3	0.679531596452328	1	1	"Churn"	"No"	0.1
4	0.697160112928395	1	1	"Churn"	"No"	0.1
5	0.690565996598788	1	1	"Churn"	"No"	0.1
6	0.648117164534607	1	1	"Churn"	"No"	0.1
7	0.667805591521604	1	1	"Churn"	"No"	0.1
8	0.5	0	1	"Churn"	"No"	0.1
9	0.672846751023901	1	1	"Churn"	"No"	0.1
10	0.665899705014749	1	1	"Churn"	"No"	0.1
11	0.680212786630393	1	1	"Churn"	"No"	0.1
12	0.669760479041916	1	1	"Churn"	"No"	0.1
13	0.644909688013136	1	1	"Churn"	"No"	0.1
14	0.679587892004411	1	1	"Churn"	"No"	0.1
15	0.667588819376686	1	1	"Churn"	"No"	0.1
16	0.701297935103245	1	1	"Churn"	"No"	0.1
17	0.6669978957213	1	1	"Churn"	"No"	0.1
18	0.658120265151515	1	1	"Churn"	"No"	0.1
19	0.659676360167024	1	1	"Churn"	"No"	0.1
20	0.715232820217715	1	1	"Churn"	"No"	0.1
21	0.684693745515286	1	1	"Churn"	"No"	0.1
22	0.676596806387226	1	1	"Churn"	"No"	0.1
23	0.679412550687255	1	1	"Churn"	"No"	0.1
24	0.6858751393534	1	1	"Churn"	"No"	0.1
25	0.679573743944447	1	1	"Churn"	"No"	0.1
26	0.68696155171565	1	1	"Churn"	"No"	0.1
27	0.655596517209146	1	1	"Churn"	"No"	0.1
28	0.5	0	1	"Churn"	"No"	0.1
29	0.703895775360486	1	1	"Churn"	"No"	0.1
30	0.700942261188607	1	1	"Churn"	"No"	0.1
1	0.684829022126548	2	2	"Churn"	"No"	0.1
2	0.677140011659541	2	2	"Churn"	"No"	0.1
3	0.657699515851944	2	2	"Churn"	"No"	0.1
4	0.864139179404666	2	2	"Churn"	"No"	0.1
5	0.811892732219199	2	2	"Churn"	"No"	0.1
6	0.708612635830845	2	2	"Churn"	"No"	0.1
7	0.839874075432484	2	2	"Churn"	"No"	0.1
8	0.679351125727296	2	2	"Churn"	"No"	0.1
9	0.653078728245202	2	2	"Churn"	"No"	0.1
10	0.821715157780732	2	2	"Churn"	"No"	0.1
11	0.664252869170902	2	2	"Churn"	"No"	0.1
12	0.713217809258791	2	2	"Churn"	"No"	0.1
13	0.653267045454546	2	2	"Churn"	"No"	0.1
14	0.665932765151515	2	2	"Churn"	"No"	0.1
15	0.649385659270126	2	2	"Churn"	"No"	0.1
16	0.688239098300074	2	2	"Churn"	"No"	0.1
17	0.689209665384836	2	2	"Churn"	"No"	0.1
18	0.685043901476537	2	2	"Churn"	"No"	0.1
19	0.684355396236077	2	2	"Churn"	"No"	0.1
20	0.650480289421158	2	2	"Churn"	"No"	0.1
21	0.65622418879056	2	2	"Churn"	"No"	0.1
22	0.685453869047619	2	2	"Churn"	"No"	0.1
23	0.642633064937781	2	2	"Churn"	"No"	0.1
24	0.666868763858093	2	2	"Churn"	"No"	0.1
25	0.684252199023248	2	2	"Churn"	"No"	0.1
26	0.66669128144538	2	2	"Churn"	"No"	0.1
27	0.677169238552998	2	2	"Churn"	"No"	0.1
28	0.69297583081571	2	2	"Churn"	"No"	0.1
29	0.685815868263473	2	2	"Churn"	"No"	0.1
30	0.686497835777505	2	2	"Churn"	"No"	0.1
1	0.655313650752633	3	3	"Churn"	"No"	0.1
2	0.664663409572398	3	3	"Churn"	"No"	0.1
3	0.685828054298643	2	3	"Churn"	"No"	0.1
4	0.722045206971678	3	3	"Churn"	"No"	0.1
5	0.6632579482137	2	3	"Churn"	"No"	0.1
6	0.677811489480618	2	3	"Churn"	"No"	0.1
7	0.856936324149439	3	3	"Churn"	"No"	0.1
8	0.889808377739351	3	3	"Churn"	"No"	0.1
9	0.850895531511706	3	3	"Churn"	"No"	0.1
10	0.692597437748105	2	3	"Churn"	"No"	0.1
11	0.677649886162408	2	3	"Churn"	"No"	0.1
12	0.70397946084724	2	3	"Churn"	"No"	0.1
13	0.657961839444298	2	3	"Churn"	"No"	0.1
14	0.888703842315369	3	3	"Churn"	"No"	0.1
15	0.828957277831028	3	3	"Churn"	"No"	0.1
16	0.666765751037008	2	3	"Churn"	"No"	0.1
17	0.666358784893268	2	3	"Churn"	"No"	0.1
18	0.847000877679231	3	3	"Churn"	"No"	0.1
19	0.882890592907025	3	3	"Churn"	"No"	0.1
20	0.676497322942878	2	3	"Churn"	"No"	0.1
21	0.887567220014029	3	3	"Churn"	"No"	0.1
22	0.902595560119442	3	3	"Churn"	"No"	0.1
23	0.884725809491082	3	3	"Churn"	"No"	0.1
24	0.870256622828504	3	3	"Churn"	"No"	0.1
25	0.848526435618518	3	3	"Churn"	"No"	0.1
26	0.883659293313738	3	3	"Churn"	"No"	0.1
27	0.698861624082975	2	3	"Churn"	"No"	0.1
28	0.658957711227031	2	3	"Churn"	"No"	0.1
29	0.663109756097561	3	3	"Churn"	"No"	0.1
30	0.688034404249937	3	3	"Churn"	"No"	0.1
1	0.911789828038839	4	4	"Churn"	"No"	0.1
2	0.879233374384236	4	4	"Churn"	"No"	0.1
3	0.88842492816092	4	4	"Churn"	"No"	0.1
4	0.914328835227273	4	4	"Churn"	"No"	0.1
5	0.880598714813216	4	4	"Churn"	"No"	0.1
6	0.89775320644484	4	4	"Churn"	"No"	0.1
7	0.907971609840705	4	4	"Churn"	"No"	0.1
8	0.920464865955801	4	4	"Churn"	"No"	0.1
9	0.909436834094368	4	4	"Churn"	"No"	0.1
10	0.912944068681774	4	4	"Churn"	"No"	0.1
11	0.880352728602942	4	4	"Churn"	"No"	0.1
12	0.881426978818283	4	4	"Churn"	"No"	0.1
13	0.918966592932902	4	4	"Churn"	"No"	0.1
14	0.9303798203725	4	4	"Churn"	"No"	0.1
15	0.886516056800169	4	4	"Churn"	"No"	0.1
16	0.877099867724868	4	4	"Churn"	"No"	0.1
17	0.915188981733385	4	4	"Churn"	"No"	0.1
18	0.930407112320249	4	4	"Churn"	"No"	0.1
19	0.896315099106102	4	4	"Churn"	"No"	0.1
20	0.914833905361369	4	4	"Churn"	"No"	0.1
21	0.872354403409091	4	4	"Churn"	"No"	0.1
22	0.887879215630918	4	4	"Churn"	"No"	0.1
23	0.880693815987934	4	4	"Churn"	"No"	0.1
24	0.900596525729269	4	4	"Churn"	"No"	0.1
25	0.877875499001996	4	4	"Churn"	"No"	0.1
26	0.903241933396855	4	4	"Churn"	"No"	0.1
27	0.87431286954915	4	4	"Churn"	"No"	0.1
28	0.866474829243612	4	4	"Churn"	"No"	0.1
29	0.893954107322687	4	4	"Churn"	"No"	0.1
30	0.895148876280952	4	4	"Churn"	"No"	0.1
1	0.920431644880174	5	5	"Churn"	"No"	0.1
2	0.863977015710007	5	5	"Churn"	"No"	0.1
3	0.913075780089153	5	5	"Churn"	"No"	0.1
4	0.891456605410094	5	5	"Churn"	"No"	0.1
5	0.916086529006883	5	5	"Churn"	"No"	0.1
6	0.895941072192677	5	5	"Churn"	"No"	0.1
7	0.892122395833333	5	5	"Churn"	"No"	0.1
8	0.877599106101827	5	5	"Churn"	"No"	0.1
9	0.923542176185681	5	5	"Churn"	"No"	0.1
10	0.903499251497006	5	5	"Churn"	"No"	0.1
11	0.91989432037066	5	5	"Churn"	"No"	0.1
12	0.892914779530428	5	5	"Churn"	"No"	0.1
13	0.930352941176471	5	5	"Churn"	"No"	0.1
14	0.874940453367725	5	5	"Churn"	"No"	0.1
15	0.906855936819172	5	5	"Churn"	"No"	0.1
16	0.933565225678106	5	5	"Churn"	"No"	0.1
17	0.905684127864006	5	5	"Churn"	"No"	0.1
18	0.900243309002433	5	5	"Churn"	"No"	0.1
19	0.893331323560814	5	5	"Churn"	"No"	0.1
20	0.892506787330317	5	5	"Churn"	"No"	0.1
21	0.894245083002526	5	5	"Churn"	"No"	0.1
22	0.909698258333624	5	5	"Churn"	"No"	0.1
23	0.864639994052561	5	5	"Churn"	"No"	0.1
24	0.902892813230466	5	5	"Churn"	"No"	0.1
25	0.893947862190107	5	5	"Churn"	"No"	0.1
26	0.901627218934911	5	5	"Churn"	"No"	0.1
27	0.865826056916864	5	5	"Churn"	"No"	0.1
28	0.916614038253338	5	5	"Churn"	"No"	0.1
29	0.922943435238517	5	5	"Churn"	"No"	0.1
30	0.927006392045455	5	5	"Churn"	"No"	0.1
1	0.924419910179641	6	6	"Churn"	"No"	0.1
2	0.857109891177614	6	6	"Churn"	"No"	0.1
3	0.908865117276377	6	6	"Churn"	"No"	0.1
4	0.941640749872997	6	6	"Churn"	"No"	0.1
5	0.952725798403194	6	6	"Churn"	"No"	0.1
6	0.904877360426929	6	6	"Churn"	"No"	0.1
7	0.876717948717949	6	6	"Churn"	"No"	0.1
8	0.899716487783959	6	6	"Churn"	"No"	0.1
9	0.911547499160792	6	6	"Churn"	"No"	0.1
10	0.915025871459695	6	6	"Churn"	"No"	0.1
11	0.879704374057315	6	6	"Churn"	"No"	0.1
12	0.905972434915773	6	6	"Churn"	"No"	0.1
13	0.920882873766759	6	6	"Churn"	"No"	0.1
14	0.887067945075758	6	6	"Churn"	"No"	0.1
15	0.934596699250685	6	6	"Churn"	"No"	0.1
16	0.893497214028187	6	6	"Churn"	"No"	0.1
17	0.919049981955973	6	6	"Churn"	"No"	0.1
18	0.916389947671038	6	6	"Churn"	"No"	0.1
19	0.914316278501131	6	6	"Churn"	"No"	0.1
20	0.914083754372328	6	6	"Churn"	"No"	0.1
21	0.936221125221389	6	6	"Churn"	"No"	0.1
22	0.900210181079084	6	6	"Churn"	"No"	0.1
23	0.92152209492635	6	6	"Churn"	"No"	0.1
24	0.939807884231537	6	6	"Churn"	"No"	0.1
25	0.926559381237525	6	6	"Churn"	"No"	0.1
26	0.906027085009386	6	6	"Churn"	"No"	0.1
27	0.872132378279919	6	6	"Churn"	"No"	0.1
28	0.929993532889874	6	6	"Churn"	"No"	0.1
29	0.875037692559816	6	6	"Churn"	"No"	0.1
30	0.907640643218033	6	6	"Churn"	"No"	0.1
1	0.876275262339681	7	7	"Churn"	"No"	0.1
2	0.904900568181818	7	7	"Churn"	"No"	0.1
3	0.917287731835971	7	7	"Churn"	"No"	0.1
4	0.878886083581415	7	7	"Churn"	"No"	0.1
5	0.932865859095367	7	7	"Churn"	"No"	0.1
6	0.897603765511339	7	7	"Churn"	"No"	0.1
7	0.902599320632108	7	7	"Churn"	"No"	0.1
8	0.902564281315719	7	7	"Churn"	"No"	0.1
9	0.897125077931091	7	7	"Churn"	"No"	0.1
10	0.895165918163673	7	7	"Churn"	"No"	0.1
11	0.932012432012432	7	7	"Churn"	"No"	0.1
12	0.900295470949116	7	7	"Churn"	"No"	0.1
13	0.868012066365007	7	7	"Churn"	"No"	0.1
14	0.904947595017115	7	7	"Churn"	"No"	0.1
15	0.884904537504858	7	7	"Churn"	"No"	0.1
16	0.910792212151729	7	7	"Churn"	"No"	0.1
17	0.930166880616175	7	7	"Churn"	"No"	0.1
18	0.926467240070832	7	7	"Churn"	"No"	0.1
19	0.870387385854461	7	7	"Churn"	"No"	0.1
20	0.849958902640952	7	7	"Churn"	"No"	0.1
21	0.90964242667738	7	7	"Churn"	"No"	0.1
22	0.907379518072289	7	7	"Churn"	"No"	0.1
23	0.92353544494721	7	7	"Churn"	"No"	0.1
24	0.894391582916173	7	7	"Churn"	"No"	0.1
25	0.922362762458892	7	7	"Churn"	"No"	0.1
26	0.922602982954545	7	7	"Churn"	"No"	0.1
27	0.913197628216884	7	7	"Churn"	"No"	0.1
28	0.940674900199601	7	7	"Churn"	"No"	0.1
29	0.926599240387488	7	7	"Churn"	"No"	0.1
30	0.869231568736142	7	7	"Churn"	"No"	0.1
1	0.885326604792321	8	8	"Churn"	"No"	0.1
2	0.916085345756874	8	8	"Churn"	"No"	0.1
3	0.907610489638731	8	8	"Churn"	"No"	0.1
4	0.915432540729296	8	8	"Churn"	"No"	0.1
5	0.91496795417163	8	8	"Churn"	"No"	0.1
6	0.922479305623595	8	8	"Churn"	"No"	0.1
7	0.868748092268783	8	8	"Churn"	"No"	0.1
8	0.895517726065907	8	8	"Churn"	"No"	0.1
9	0.910772970012324	8	8	"Churn"	"No"	0.1
10	0.928391619908012	8	8	"Churn"	"No"	0.1
11	0.888067704632082	8	8	"Churn"	"No"	0.1
12	0.909514841212559	8	8	"Churn"	"No"	0.1
13	0.934553242064426	8	8	"Churn"	"No"	0.1
14	0.919415565487757	8	8	"Churn"	"No"	0.1
15	0.889948419836325	8	8	"Churn"	"No"	0.1
16	0.905116609527246	8	8	"Churn"	"No"	0.1
17	0.916809965990294	8	8	"Churn"	"No"	0.1
18	0.938419503993274	8	8	"Churn"	"No"	0.1
19	0.916233601256467	8	8	"Churn"	"No"	0.1
20	0.917460691142032	8	8	"Churn"	"No"	0.1
21	0.931106536926148	8	8	"Churn"	"No"	0.1
22	0.915413664079823	8	8	"Churn"	"No"	0.1
23	0.886957335329341	8	8	"Churn"	"No"	0.1
24	0.90243983549678	8	8	"Churn"	"No"	0.1
25	0.915631291171811	8	8	"Churn"	"No"	0.1
26	0.911428029344801	8	8	"Churn"	"No"	0.1
27	0.913581434729064	8	8	"Churn"	"No"	0.1
28	0.903710407239819	8	8	"Churn"	"No"	0.1
29	0.907560388999268	8	8	"Churn"	"No"	0.1
30	0.91764927898381	8	8	"Churn"	"No"	0.1
1	0.89976887616033	9	9	"Churn"	"No"	0.1
2	0.895771122703111	9	9	"Churn"	"No"	0.1
3	0.934967754639886	9	9	"Churn"	"No"	0.1
4	0.889379409171076	9	9	"Churn"	"No"	0.1
5	0.918315532429595	9	9	"Churn"	"No"	0.1
6	0.907195607346665	9	9	"Churn"	"No"	0.1
7	0.914049519560343	9	9	"Churn"	"No"	0.1
8	0.911912313551658	9	9	"Churn"	"No"	0.1
9	0.938147024992157	9	9	"Churn"	"No"	0.1
10	0.908638655878672	9	9	"Churn"	"No"	0.1
11	0.91627370259481	9	9	"Churn"	"No"	0.1
12	0.853761135960945	9	9	"Churn"	"No"	0.1
13	0.892748114630468	9	9	"Churn"	"No"	0.1
14	0.936755243439084	9	9	"Churn"	"No"	0.1
15	0.929662043735517	9	9	"Churn"	"No"	0.1
16	0.935428645261322	9	9	"Churn"	"No"	0.1
17	0.884601087885809	9	9	"Churn"	"No"	0.1
18	0.926411290322581	9	9	"Churn"	"No"	0.1
19	0.855797322635503	9	9	"Churn"	"No"	0.1
20	0.932238610291708	9	9	"Churn"	"No"	0.1
21	0.858866869918699	9	9	"Churn"	"No"	0.1
22	0.906626160724521	9	9	"Churn"	"No"	0.1
23	0.938856564634455	9	9	"Churn"	"No"	0.1
24	0.919627871289503	9	9	"Churn"	"No"	0.1
25	0.915251885369532	9	9	"Churn"	"No"	0.1
26	0.947651706422479	9	9	"Churn"	"No"	0.1
27	0.8714353381267	9	9	"Churn"	"No"	0.1
28	0.918278782808742	9	9	"Churn"	"No"	0.1
29	0.92736900780379	9	9	"Churn"	"No"	0.1
30	0.875654664484452	9	9	"Churn"	"No"	0.1
1	0.895479945977425	10	10	"Churn"	"No"	0.1
2	0.914003243512974	10	10	"Churn"	"No"	0.1
3	0.890490642387456	10	10	"Churn"	"No"	0.1
4	0.911281104369999	10	10	"Churn"	"No"	0.1
5	0.883929335533957	10	10	"Churn"	"No"	0.1
6	0.918014705882353	10	10	"Churn"	"No"	0.1
7	0.882394201543138	10	10	"Churn"	"No"	0.1
8	0.902118530437115	10	10	"Churn"	"No"	0.1
9	0.931208165329288	10	10	"Churn"	"No"	0.1
10	0.924570930544382	10	10	"Churn"	"No"	0.1
11	0.928171969825875	10	10	"Churn"	"No"	0.1
12	0.925867015968064	10	10	"Churn"	"No"	0.1
13	0.904250611692436	10	10	"Churn"	"No"	0.1
14	0.90869708994709	10	10	"Churn"	"No"	0.1
15	0.889836073698688	10	10	"Churn"	"No"	0.1
16	0.908196107784431	10	10	"Churn"	"No"	0.1
17	0.839274678809563	10	10	"Churn"	"No"	0.1
18	0.923911268543292	10	10	"Churn"	"No"	0.1
19	0.901791209757446	10	10	"Churn"	"No"	0.1
20	0.90024647405176	10	10	"Churn"	"No"	0.1
21	0.896280162599936	10	10	"Churn"	"No"	0.1
22	0.890974919675826	10	10	"Churn"	"No"	0.1
23	0.916938054323725	10	10	"Churn"	"No"	0.1
24	0.89449004189864	10	10	"Churn"	"No"	0.1
25	0.920587728864145	10	10	"Churn"	"No"	0.1
26	0.907297511149475	10	10	"Churn"	"No"	0.1
27	0.922091770177528	10	10	"Churn"	"No"	0.1
28	0.900800794949731	10	10	"Churn"	"No"	0.1
29	0.90225145459145	10	10	"Churn"	"No"	0.1
30	0.931699477701888	10	10	"Churn"	"No"	0.1
1	0.875600961538462	11	11	"Churn"	"No"	0.1
2	0.841092701629467	11	11	"Churn"	"No"	0.1
3	0.910681216931217	11	11	"Churn"	"No"	0.1
4	0.906078296703297	11	11	"Churn"	"No"	0.1
5	0.893612757481539	11	11	"Churn"	"No"	0.1
6	0.885627967198964	11	11	"Churn"	"No"	0.1
7	0.944888025703736	11	11	"Churn"	"No"	0.1
8	0.933425025979583	11	11	"Churn"	"No"	0.1
9	0.913836470194655	11	11	"Churn"	"No"	0.1
10	0.89590817100936	11	11	"Churn"	"No"	0.1
11	0.917539595599982	11	11	"Churn"	"No"	0.1
12	0.874661546792694	11	11	"Churn"	"No"	0.1
13	0.888147865853659	11	11	"Churn"	"No"	0.1
14	0.864765211640212	11	11	"Churn"	"No"	0.1
15	0.888823483243074	11	11	"Churn"	"No"	0.1
16	0.875039471309996	11	11	"Churn"	"No"	0.1
17	0.931008556562471	11	11	"Churn"	"No"	0.1
18	0.899941002949852	11	11	"Churn"	"No"	0.1
19	0.902782163478889	11	11	"Churn"	"No"	0.1
20	0.877409725219393	11	11	"Churn"	"No"	0.1
21	0.886838116346313	11	11	"Churn"	"No"	0.1
22	0.918129713423831	11	11	"Churn"	"No"	0.1
23	0.851843859396729	11	11	"Churn"	"No"	0.1
24	0.900818717577725	11	11	"Churn"	"No"	0.1
25	0.918083737755869	11	11	"Churn"	"No"	0.1
26	0.862210661678747	11	11	"Churn"	"No"	0.1
27	0.891204076159828	11	11	"Churn"	"No"	0.1
28	0.881343821697804	11	11	"Churn"	"No"	0.1
29	0.929508499630451	11	11	"Churn"	"No"	0.1
30	0.909922217299266	11	11	"Churn"	"No"	0.1
1	0.921152710087136	12	12	"Churn"	"No"	0.1
2	0.907884151246983	12	12	"Churn"	"No"	0.1
3	0.873010229540918	12	12	"Churn"	"No"	0.1
4	0.885939261774072	12	12	"Churn"	"No"	0.1
5	0.899197586726998	12	12	"Churn"	"No"	0.1
6	0.89625124750499	12	12	"Churn"	"No"	0.1
7	0.874672075398368	12	12	"Churn"	"No"	0.1
8	0.928915258782515	12	12	"Churn"	"No"	0.1
9	0.884686060180243	12	12	"Churn"	"No"	0.1
10	0.854628603104213	12	12	"Churn"	"No"	0.1
11	0.911470133733022	12	12	"Churn"	"No"	0.1
12	0.890873015873016	12	12	"Churn"	"No"	0.1
13	0.912255313650753	12	12	"Churn"	"No"	0.1
14	0.888440422322775	12	12	"Churn"	"No"	0.1
15	0.913248835574827	12	12	"Churn"	"No"	0.1
16	0.927601446364002	12	12	"Churn"	"No"	0.1
17	0.912557427258806	12	12	"Churn"	"No"	0.1
18	0.883083887657058	12	12	"Churn"	"No"	0.1
19	0.896096315681445	12	12	"Churn"	"No"	0.1
20	0.912547503774273	12	12	"Churn"	"No"	0.1
21	0.885165662650602	12	12	"Churn"	"No"	0.1
22	0.889944365530303	12	12	"Churn"	"No"	0.1
23	0.917888945607169	12	12	"Churn"	"No"	0.1
24	0.875739820075758	12	12	"Churn"	"No"	0.1
25	0.896126141455391	12	12	"Churn"	"No"	0.1
26	0.884656845131153	12	12	"Churn"	"No"	0.1
27	0.860574456075534	12	12	"Churn"	"No"	0.1
28	0.903542371090448	12	12	"Churn"	"No"	0.1
29	0.914994656043529	12	12	"Churn"	"No"	0.1
30	0.8743961352657	12	12	"Churn"	"No"	0.1
1	0.900777827007335	13	13	"Churn"	"No"	0.1
2	0.895598598183668	13	13	"Churn"	"No"	0.1
3	0.865947459537337	13	13	"Churn"	"No"	0.1
4	0.881536596119929	13	13	"Churn"	"No"	0.1
5	0.924923892137007	13	13	"Churn"	"No"	0.1
6	0.910091490299824	13	13	"Churn"	"No"	0.1
7	0.857631839242022	13	13	"Churn"	"No"	0.1
8	0.912054545255242	13	13	"Churn"	"No"	0.1
9	0.936058830089088	13	13	"Churn"	"No"	0.1
