"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"q_noisy_var"	"noise_level"
11	0.969389811525346	10	21	"CO2"	2	30
12	0.974357007721021	10	21	"CO2"	2	30
13	0.981912124792384	10	21	"CO2"	2	30
14	0.975058953362139	9	21	"CO2"	2	30
15	0.967374618499023	10	21	"CO2"	2	30
16	0.966955238471227	9	21	"CO2"	2	30
17	0.982792806035765	10	21	"CO2"	2	30
18	0.984575404929387	11	21	"CO2"	2	30
19	0.971717075544553	11	21	"CO2"	2	30
20	0.978689853723987	9	21	"CO2"	2	30
21	0.969460281658765	8	21	"CO2"	2	30
22	0.979270380734958	9	21	"CO2"	2	30
23	0.97469743701351	9	21	"CO2"	2	30
24	0.971668097398793	9	21	"CO2"	2	30
25	0.970183871486518	10	21	"CO2"	2	30
26	0.974976285435202	9	21	"CO2"	2	30
27	0.974040214171793	11	21	"CO2"	2	30
28	0.977125958222397	9	21	"CO2"	2	30
29	0.97610172516984	10	21	"CO2"	2	30
30	0.985095137420719	10	21	"CO2"	2	30
1	0.968646114226198	11	22	"CO2"	2	30
2	0.958006203353688	10	22	"CO2"	2	30
3	0.961957596998368	9	22	"CO2"	2	30
4	0.968661454321912	9	22	"CO2"	2	30
5	0.98263242319629	10	22	"CO2"	2	30
6	0.964779904154369	10	22	"CO2"	2	30
7	0.969738771900815	11	22	"CO2"	2	30
8	0.979071437899961	9	22	"CO2"	2	30
9	0.962190776222693	10	22	"CO2"	2	30
10	0.979482239798304	10	22	"CO2"	2	30
11	0.97075219806403	10	22	"CO2"	2	30
12	0.966931998438804	11	22	"CO2"	2	30
13	0.972572949984811	9	22	"CO2"	2	30
14	0.976880426822889	10	22	"CO2"	2	30
15	0.980363744543163	10	22	"CO2"	2	30
16	0.974067533442533	8	22	"CO2"	2	30
17	0.970978215555069	11	22	"CO2"	2	30
18	0.975294803749518	9	22	"CO2"	2	30
19	0.974833999513525	9	22	"CO2"	2	30
20	0.976803195834891	10	22	"CO2"	2	30
21	0.967994681150052	9	22	"CO2"	2	30
22	0.974650433854749	10	22	"CO2"	2	30
23	0.971221794050632	9	22	"CO2"	2	30
24	0.973431753185157	9	22	"CO2"	2	30
25	0.972952314774603	9	22	"CO2"	2	30
26	0.975875131150445	9	22	"CO2"	2	30
27	0.981753084715003	9	22	"CO2"	2	30
28	0.967195872752537	11	22	"CO2"	2	30
29	0.977243098294977	11	22	"CO2"	2	30
30	0.977917636399169	10	22	"CO2"	2	30
1	0.976201872501578	10	23	"CO2"	2	30
2	0.967844403841518	12	23	"CO2"	2	30
3	0.976778428705932	11	23	"CO2"	2	30
4	0.974856508826376	9	23	"CO2"	2	30
5	0.970872885491776	10	23	"CO2"	2	30
6	0.973249025453719	9	23	"CO2"	2	30
7	0.975323908827745	10	23	"CO2"	2	30
8	0.970703428151613	11	23	"CO2"	2	30
9	0.971706496556539	10	23	"CO2"	2	30
10	0.969393168407947	9	23	"CO2"	2	30
11	0.963583392736184	10	23	"CO2"	2	30
12	0.97406755256709	11	23	"CO2"	2	30
13	0.978169396969482	10	23	"CO2"	2	30
14	0.963434692467174	9	23	"CO2"	2	30
15	0.969738771900815	9	23	"CO2"	2	30
16	0.968417525865304	11	23	"CO2"	2	30
17	0.969862607664679	12	23	"CO2"	2	30
18	0.971834068938406	9	23	"CO2"	2	30
19	0.96539563971163	11	23	"CO2"	2	30
20	0.970625352560857	9	23	"CO2"	2	30
21	0.9857957144687	9	23	"CO2"	2	30
22	0.970563873845174	9	23	"CO2"	2	30
23	0.972470485868666	11	23	"CO2"	2	30
24	0.963082652056671	9	23	"CO2"	2	30
25	0.977006277891234	10	23	"CO2"	2	30
26	0.976036165348176	10	23	"CO2"	2	30
27	0.967818516026325	10	23	"CO2"	2	30
28	0.977907994272242	9	23	"CO2"	2	30
29	0.974744864217642	9	23	"CO2"	2	30
30	0.98268807560843	12	23	"CO2"	2	30
1	0.975865652815037	9	24	"CO2"	2	30
2	0.981801530891197	10	24	"CO2"	2	30
3	0.979471319972357	9	24	"CO2"	2	30
4	0.985744531997938	9	24	"CO2"	2	30
5	0.961854249071078	9	24	"CO2"	2	30
6	0.973938137698122	10	24	"CO2"	2	30
7	0.983439433450938	10	24	"CO2"	2	30
8	0.975229054832635	9	24	"CO2"	2	30
9	0.973017066172014	9	24	"CO2"	2	30
10	0.96469365335157	11	24	"CO2"	2	30
11	0.968892485744814	9	24	"CO2"	2	30
12	0.973005067335259	10	24	"CO2"	2	30
13	0.976265960218883	9	24	"CO2"	2	30
14	0.972727351689395	10	24	"CO2"	2	30
15	0.971898550724638	8	24	"CO2"	2	30
16	0.966683648614342	8	24	"CO2"	2	30
17	0.968927007090984	10	24	"CO2"	2	30
18	0.965549525532388	9	24	"CO2"	2	30
19	0.982022925411689	9	24	"CO2"	2	30
20	0.971727491762692	9	24	"CO2"	2	30
21	0.977291034089553	11	24	"CO2"	2	30
22	0.97069330195769	9	24	"CO2"	2	30
23	0.976740477492254	10	24	"CO2"	2	30
24	0.96364806496199	9	24	"CO2"	2	30
25	0.973204534630988	11	24	"CO2"	2	30
26	0.966586015849639	10	24	"CO2"	2	30
27	0.979313433152208	11	24	"CO2"	2	30
28	0.972845378781198	9	24	"CO2"	2	30
29	0.976945759985703	11	24	"CO2"	2	30
30	0.97123289319027	10	24	"CO2"	2	30
1	0.960114228490928	10	25	"CO2"	2	30
2	0.976512798655678	9	25	"CO2"	2	30
3	0.966426031485088	10	25	"CO2"	2	30
4	0.969507280786782	8	25	"CO2"	2	30
5	0.974082154548091	10	25	"CO2"	2	30
6	0.963832824022397	10	25	"CO2"	2	30
7	0.97950067799314	9	25	"CO2"	2	30
8	0.969211410872358	9	25	"CO2"	2	30
9	0.973117754832965	9	25	"CO2"	2	30
10	0.980372045725507	9	25	"CO2"	2	30
11	0.974483397037745	8	25	"CO2"	2	30
12	0.964576758538467	11	25	"CO2"	2	30
13	0.979101512666302	10	25	"CO2"	2	30
14	0.969796351824088	11	25	"CO2"	2	30
15	0.970756941933929	9	25	"CO2"	2	30
16	0.974672380830087	11	25	"CO2"	2	30
17	0.963566862474084	9	25	"CO2"	2	30
18	0.977682072878613	9	25	"CO2"	2	30
19	0.975355440939377	9	25	"CO2"	2	30
20	0.981026935551112	10	25	"CO2"	2	30
21	0.975869909418956	11	25	"CO2"	2	30
22	0.977148499702294	9	25	"CO2"	2	30
23	0.96423178854134	10	25	"CO2"	2	30
24	0.976489466366069	12	25	"CO2"	2	30
25	0.962078166321694	9	25	"CO2"	2	30
26	0.971486590895228	9	25	"CO2"	2	30
27	0.963686431572473	11	25	"CO2"	2	30
28	0.970648619030496	11	25	"CO2"	2	30
29	0.961115535733248	9	25	"CO2"	2	30
30	0.967300269463258	10	25	"CO2"	2	30
1	0.979540514715919	11	26	"CO2"	2	30
2	0.970806164270889	9	26	"CO2"	2	30
3	0.977113579070284	9	26	"CO2"	2	30
4	0.977011137439941	10	26	"CO2"	2	30
5	0.974464370407539	12	26	"CO2"	2	30
6	0.975488142426944	11	26	"CO2"	2	30
7	0.97136450831258	10	26	"CO2"	2	30
8	0.980418045420346	10	26	"CO2"	2	30
9	0.972626247435305	9	26	"CO2"	2	30
10	0.976102067437414	9	26	"CO2"	2	30
11	0.972371222920296	8	26	"CO2"	2	30
12	0.965965430383045	10	26	"CO2"	2	30
13	0.969478848767013	10	26	"CO2"	2	30
14	0.972531159140353	10	26	"CO2"	2	30
15	0.965900956179373	9	26	"CO2"	2	30
16	0.971528042388905	11	26	"CO2"	2	30
17	0.981039245841877	10	26	"CO2"	2	30
18	0.974444050873911	9	26	"CO2"	2	30
19	0.967558876811594	13	26	"CO2"	2	30
20	0.983999857871267	12	26	"CO2"	2	30
21	0.978816819369888	8	26	"CO2"	2	30
22	0.966747770428205	10	26	"CO2"	2	30
23	0.975489366353881	9	26	"CO2"	2	30
24	0.970736063038515	9	26	"CO2"	2	30
25	0.967228271683717	10	26	"CO2"	2	30
26	0.979613420080184	10	26	"CO2"	2	30
27	0.969070683627924	12	26	"CO2"	2	30
28	0.975893866928286	10	26	"CO2"	2	30
29	0.970218273163942	10	26	"CO2"	2	30
30	0.982247063281546	11	26	"CO2"	2	30
1	0.962045427262906	13	27	"CO2"	2	30
2	0.973938583393311	9	27	"CO2"	2	30
3	0.975190751031932	9	27	"CO2"	2	30
4	0.977038649764356	10	27	"CO2"	2	30
5	0.966071209581817	8	27	"CO2"	2	30
6	0.96322157561018	8	27	"CO2"	2	30
7	0.974987648447364	11	27	"CO2"	2	30
8	0.972683053939025	11	27	"CO2"	2	30
9	0.97723280033663	10	27	"CO2"	2	30
10	0.975893866928286	10	27	"CO2"	2	30
11	0.981230230516149	10	27	"CO2"	2	30
12	0.97733601612304	11	27	"CO2"	2	30
13	0.969792200672135	9	27	"CO2"	2	30
14	0.969923215615841	10	27	"CO2"	2	30
15	0.974935563340169	10	27	"CO2"	2	30
16	0.978335538093218	9	27	"CO2"	2	30
17	0.966964740888709	10	27	"CO2"	2	30
18	0.975895222795062	8	27	"CO2"	2	30
19	0.975186895416293	9	27	"CO2"	2	30
20	0.9698400316087	11	27	"CO2"	2	30
21	0.974668376732208	9	27	"CO2"	2	30
22	0.979795369268147	9	27	"CO2"	2	30
23	0.97203883667632	9	27	"CO2"	2	30
24	0.97722270969767	9	27	"CO2"	2	30
25	0.965395725559793	10	27	"CO2"	2	30
26	0.981968621349152	11	27	"CO2"	2	30
27	0.978526126243869	8	27	"CO2"	2	30
28	0.972662404975812	11	27	"CO2"	2	30
29	0.981293725110322	11	27	"CO2"	2	30
30	0.977966406996818	10	27	"CO2"	2	30
1	0.979230026982113	11	28	"CO2"	2	30
2	0.966295531841701	11	28	"CO2"	2	30
3	0.971634143663847	9	28	"CO2"	2	30
4	0.969054112742118	8	28	"CO2"	2	30
5	0.96743434856355	9	28	"CO2"	2	30
6	0.969748502191614	9	28	"CO2"	2	30
7	0.979387237869435	9	28	"CO2"	2	30
8	0.969180317648914	11	28	"CO2"	2	30
9	0.975491768504051	9	28	"CO2"	2	30
10	0.964157030333501	8	28	"CO2"	2	30
11	0.975215368042118	9	28	"CO2"	2	30
12	0.978750757218819	9	28	"CO2"	2	30
13	0.980454719810301	9	28	"CO2"	2	30
14	0.972102591098267	10	28	"CO2"	2	30
15	0.970717657200596	8	28	"CO2"	2	30
16	0.97945874953094	10	28	"CO2"	2	30
17	0.97602886069292	11	28	"CO2"	2	30
18	0.969981029781843	9	28	"CO2"	2	30
19	0.970821181772282	10	28	"CO2"	2	30
20	0.965416015008529	9	28	"CO2"	2	30
21	0.968315999415241	10	28	"CO2"	2	30
22	0.975923913043478	10	28	"CO2"	2	30
23	0.976181784826429	9	28	"CO2"	2	30
24	0.974582719685812	9	28	"CO2"	2	30
25	0.977680560136838	10	28	"CO2"	2	30
26	0.97460159022659	9	28	"CO2"	2	30
27	0.972078428901932	9	28	"CO2"	2	30
28	0.977168352992002	10	28	"CO2"	2	30
29	0.977238532601898	9	28	"CO2"	2	30
30	0.971159254670768	9	28	"CO2"	2	30
1	0.979629063189514	10	29	"CO2"	2	30
2	0.973540803127848	11	29	"CO2"	2	30
3	0.9721875	9	29	"CO2"	2	30
4	0.962321030066604	9	29	"CO2"	2	30
5	0.967059315364942	9	29	"CO2"	2	30
6	0.966575368308523	10	29	"CO2"	2	30
7	0.971175326326787	9	29	"CO2"	2	30
8	0.975198198660982	9	29	"CO2"	2	30
9	0.97814984900738	11	29	"CO2"	2	30
10	0.971753870253123	10	29	"CO2"	2	30
11	0.96978582986511	10	29	"CO2"	2	30
12	0.985486006546931	10	29	"CO2"	2	30
13	0.980089207826195	10	29	"CO2"	2	30
14	0.966026889099311	10	29	"CO2"	2	30
15	0.976385824719882	9	29	"CO2"	2	30
16	0.975855814614827	13	29	"CO2"	2	30
17	0.980892210144928	10	29	"CO2"	2	30
18	0.969290315595734	10	29	"CO2"	2	30
19	0.976694059826382	11	29	"CO2"	2	30
20	0.978631278641387	11	29	"CO2"	2	30
21	0.981063675753941	9	29	"CO2"	2	30
22	0.969043832532209	12	29	"CO2"	2	30
23	0.967906193971787	11	29	"CO2"	2	30
24	0.980417507344873	9	29	"CO2"	2	30
25	0.981663834980497	13	29	"CO2"	2	30
26	0.965463693690292	10	29	"CO2"	2	30
27	0.978096409695644	10	29	"CO2"	2	30
28	0.974279647513365	11	29	"CO2"	2	30
29	0.966879540339256	9	29	"CO2"	2	30
30	0.960910090893302	10	29	"CO2"	2	30
1	0.969546195652174	9	30	"CO2"	2	30
2	0.970475727671451	10	30	"CO2"	2	30
3	0.977316234741977	8	30	"CO2"	2	30
4	0.972075608118577	10	30	"CO2"	2	30
5	0.967781448383456	10	30	"CO2"	2	30
6	0.977592649467649	10	30	"CO2"	2	30
7	0.972530234968901	10	30	"CO2"	2	30
8	0.976588793960948	11	30	"CO2"	2	30
9	0.981971319972357	10	30	"CO2"	2	30
10	0.980047923060511	11	30	"CO2"	2	30
11	0.974516557241775	10	30	"CO2"	2	30
12	0.968158383821414	9	30	"CO2"	2	30
13	0.972228639742419	10	30	"CO2"	2	30
14	0.964850618051517	9	30	"CO2"	2	30
15	0.976418375208663	12	30	"CO2"	2	30
16	0.969720794341929	9	30	"CO2"	2	30
17	0.974128188569583	11	30	"CO2"	2	30
18	0.976823412595496	9	30	"CO2"	2	30
19	0.974142451202598	11	30	"CO2"	2	30
20	0.974682786899671	10	30	"CO2"	2	30
21	0.96703583948323	13	30	"CO2"	2	30
22	0.970922752532924	12	30	"CO2"	2	30
23	0.981216145964347	10	30	"CO2"	2	30
24	0.965272620676177	11	30	"CO2"	2	30
25	0.965479216507177	9	30	"CO2"	2	30
26	0.969795492299316	10	30	"CO2"	2	30
27	0.981158451502925	10	30	"CO2"	2	30
28	0.976179143467529	10	30	"CO2"	2	30
29	0.973122167081092	11	30	"CO2"	2	30
30	0.986238523849143	10	30	"CO2"	2	30
1	0.91811707617008	1	1	"CO2"	3	10
2	0.920325766232263	1	1	"CO2"	3	10
3	0.909878505978022	1	1	"CO2"	3	10
4	0.923986993060641	1	1	"CO2"	3	10
5	0.905378416257884	1	1	"CO2"	3	10
6	0.918800730823374	1	1	"CO2"	3	10
7	0.917163672382232	1	1	"CO2"	3	10
8	0.925920539067678	1	1	"CO2"	3	10
9	0.902774918864028	1	1	"CO2"	3	10
10	0.907884748671573	1	1	"CO2"	3	10
11	0.907944577352472	1	1	"CO2"	3	10
12	0.914638336130834	1	1	"CO2"	3	10
13	0.928449448260428	1	1	"CO2"	3	10
14	0.904439138119054	1	1	"CO2"	3	10
15	0.918134424458937	1	1	"CO2"	3	10
16	0.916041422229541	1	1	"CO2"	3	10
17	0.917333984039372	1	1	"CO2"	3	10
18	0.920422289639781	1	1	"CO2"	3	10
19	0.919201771910015	1	1	"CO2"	3	10
20	0.916537800687285	1	1	"CO2"	3	10
21	0.924388982397083	1	1	"CO2"	3	10
22	0.931370198905744	1	1	"CO2"	3	10
23	0.911146228181624	1	1	"CO2"	3	10
24	0.925840863101093	1	1	"CO2"	3	10
25	0.917629437506593	1	1	"CO2"	3	10
26	0.909587013031727	1	1	"CO2"	3	10
27	0.922494744870435	1	1	"CO2"	3	10
28	0.92283758337293	1	1	"CO2"	3	10
29	0.928591112398691	1	1	"CO2"	3	10
30	0.931528928856232	1	1	"CO2"	3	10
1	0.920689311594203	1	2	"CO2"	3	10
2	0.919144072380755	1	2	"CO2"	3	10
3	0.908296514482081	1	2	"CO2"	3	10
4	0.921604242420077	1	2	"CO2"	3	10
5	0.924300290412159	1	2	"CO2"	3	10
6	0.927299019624512	1	2	"CO2"	3	10
7	0.918486570488375	1	2	"CO2"	3	10
8	0.915097971085585	1	2	"CO2"	3	10
9	0.919092696661451	1	2	"CO2"	3	10
10	0.923693048625223	1	2	"CO2"	3	10
11	0.931737619797083	1	2	"CO2"	3	10
12	0.921665372216489	1	2	"CO2"	3	10
13	0.918772917290873	1	2	"CO2"	3	10
14	0.928836668446643	1	2	"CO2"	3	10
15	0.913155321119053	1	2	"CO2"	3	10
16	0.906645925060652	1	2	"CO2"	3	10
17	0.926527453389565	1	2	"CO2"	3	10
18	0.916416600269727	1	2	"CO2"	3	10
19	0.933910035824566	1	2	"CO2"	3	10
20	0.924676748689907	1	2	"CO2"	3	10
21	0.926178567201999	1	2	"CO2"	3	10
22	0.909119389489403	1	2	"CO2"	3	10
23	0.925068920052739	1	2	"CO2"	3	10
24	0.918344720013634	1	2	"CO2"	3	10
25	0.916222826086956	1	2	"CO2"	3	10
26	0.90556415209294	1	2	"CO2"	3	10
27	0.92857514440498	1	2	"CO2"	3	10
28	0.932957083292078	1	2	"CO2"	3	10
29	0.922294356530756	1	2	"CO2"	3	10
30	0.92444393075461	1	2	"CO2"	3	10
1	0.96983221123501	3	3	"CO2"	3	10
2	0.974027112090118	3	3	"CO2"	3	10
3	0.963042073016498	3	3	"CO2"	3	10
4	0.955330447268443	3	3	"CO2"	3	10
5	0.97808105872622	3	3	"CO2"	3	10
6	0.969653149284465	3	3	"CO2"	3	10
7	0.96014232653953	3	3	"CO2"	3	10
8	0.971657300865222	3	3	"CO2"	3	10
9	0.961945278222891	3	3	"CO2"	3	10
10	0.972214324767633	3	3	"CO2"	3	10
11	0.955633045682388	3	3	"CO2"	3	10
12	0.966549036002361	3	3	"CO2"	3	10
13	0.967901795348384	3	3	"CO2"	3	10
14	0.955123847344686	3	3	"CO2"	3	10
15	0.968921786510475	3	3	"CO2"	3	10
16	0.975974712627526	3	3	"CO2"	3	10
17	0.955131309869766	3	3	"CO2"	3	10
18	0.956356292886302	3	3	"CO2"	3	10
19	0.982709133914835	3	3	"CO2"	3	10
20	0.958336662902806	3	3	"CO2"	3	10
21	0.963174671734623	3	3	"CO2"	3	10
22	0.963341937404475	3	3	"CO2"	3	10
23	0.96478636080406	3	3	"CO2"	3	10
24	0.972211410337331	3	3	"CO2"	3	10
25	0.959571987227783	3	3	"CO2"	3	10
26	0.975535272169334	3	3	"CO2"	3	10
27	0.965916062885454	3	3	"CO2"	3	10
28	0.969138365326153	3	3	"CO2"	3	10
29	0.965352037317538	3	3	"CO2"	3	10
30	0.975701845571224	3	3	"CO2"	3	10
1	0.9643515744268	4	4	"CO2"	3	10
2	0.967551522125745	4	4	"CO2"	3	10
3	0.96817093436735	4	4	"CO2"	3	10
4	0.9713899447132	4	4	"CO2"	3	10
5	0.96517572064788	4	4	"CO2"	3	10
6	0.963824212520106	4	4	"CO2"	3	10
7	0.970101047578936	4	4	"CO2"	3	10
8	0.976737086025507	4	4	"CO2"	3	10
9	0.973196349317583	4	4	"CO2"	3	10
10	0.958404146838885	4	4	"CO2"	3	10
11	0.966464236351071	4	4	"CO2"	3	10
12	0.95465027786627	4	4	"CO2"	3	10
13	0.963692157478118	4	4	"CO2"	3	10
14	0.976451651775723	4	4	"CO2"	3	10
15	0.978644950078203	4	4	"CO2"	3	10
16	0.977774686470059	4	4	"CO2"	3	10
17	0.976925759319315	4	4	"CO2"	3	10
18	0.965062092490273	4	4	"CO2"	3	10
19	0.954240436253764	4	4	"CO2"	3	10
20	0.979551193233344	4	4	"CO2"	3	10
21	0.97094654331043	4	4	"CO2"	3	10
22	0.964367748046412	4	4	"CO2"	3	10
23	0.971537832892142	4	4	"CO2"	3	10
24	0.971829881596765	4	4	"CO2"	3	10
25	0.968862886227626	4	4	"CO2"	3	10
26	0.974204987417067	4	4	"CO2"	3	10
27	0.967401149752737	4	4	"CO2"	3	10
28	0.969607778061144	4	4	"CO2"	3	10
29	0.957290856195663	4	4	"CO2"	3	10
30	0.972324630772315	4	4	"CO2"	3	10
1	0.960540789256109	5	5	"CO2"	3	10
2	0.958143396253335	5	5	"CO2"	3	10
3	0.968682619212163	5	5	"CO2"	3	10
4	0.973474396707954	5	5	"CO2"	3	10
5	0.961338441124856	5	5	"CO2"	3	10
6	0.969586400243603	5	5	"CO2"	3	10
7	0.974877121228429	5	5	"CO2"	3	10
8	0.972954779015515	5	5	"CO2"	3	10
9	0.966160819334459	5	5	"CO2"	3	10
10	0.985301315101248	5	5	"CO2"	3	10
11	0.970431384742228	5	5	"CO2"	3	10
12	0.961190891012442	5	5	"CO2"	3	10
13	0.97829171599756	5	5	"CO2"	3	10
14	0.970327904521394	5	5	"CO2"	3	10
15	0.977614134109416	5	5	"CO2"	3	10
16	0.968389771941949	5	5	"CO2"	3	10
17	0.960252217806175	5	5	"CO2"	3	10
18	0.955987170966089	5	5	"CO2"	3	10
19	0.962492901374158	5	5	"CO2"	3	10
20	0.967985487214927	5	5	"CO2"	3	10
21	0.957870602898227	5	5	"CO2"	3	10
22	0.972008757036905	5	5	"CO2"	3	10
23	0.963442195778685	5	5	"CO2"	3	10
24	0.971622846463	5	5	"CO2"	3	10
25	0.960838475418235	5	5	"CO2"	3	10
26	0.973758192797702	5	5	"CO2"	3	10
27	0.977525751103117	5	5	"CO2"	3	10
28	0.96391785150079	5	5	"CO2"	3	10
29	0.967655127252133	5	5	"CO2"	3	10
30	0.978230607895538	5	5	"CO2"	3	10
1	0.960723504361937	6	6	"CO2"	3	10
2	0.953385737861548	6	6	"CO2"	3	10
3	0.966160925258053	6	6	"CO2"	3	10
4	0.968970433339362	6	6	"CO2"	3	10
5	0.969095445308593	6	6	"CO2"	3	10
6	0.970406797666967	6	6	"CO2"	3	10
7	0.970111690245719	6	6	"CO2"	3	10
8	0.959707327281585	6	6	"CO2"	3	10
9	0.974259946874346	6	6	"CO2"	3	10
10	0.971200645206536	6	6	"CO2"	3	10
11	0.974297771994277	6	6	"CO2"	3	10
12	0.96395119353424	6	6	"CO2"	3	10
13	0.963027365207094	6	6	"CO2"	3	10
14	0.971737882538657	6	6	"CO2"	3	10
15	0.968916350147	6	6	"CO2"	3	10
16	0.963582578177291	6	6	"CO2"	3	10
17	0.969436594202899	6	6	"CO2"	3	10
18	0.970538338348908	6	6	"CO2"	3	10
19	0.975100826283691	6	6	"CO2"	3	10
20	0.975643541111167	6	6	"CO2"	3	10
21	0.973145557256745	6	6	"CO2"	3	10
22	0.949627446816042	6	6	"CO2"	3	10
23	0.966082768270369	6	6	"CO2"	3	10
24	0.97376493380691	6	6	"CO2"	3	10
25	0.965434291249596	6	6	"CO2"	3	10
26	0.972670519986151	6	6	"CO2"	3	10
27	0.962712585772605	6	6	"CO2"	3	10
28	0.961133777479385	6	6	"CO2"	3	10
29	0.97117104887608	6	6	"CO2"	3	10
30	0.966553988562567	6	6	"CO2"	3	10
1	0.95490071147924	7	7	"CO2"	3	10
2	0.959815225825078	7	7	"CO2"	3	10
3	0.962728637874702	7	7	"CO2"	3	10
4	0.96661629903488	7	7	"CO2"	3	10
5	0.974830508474576	7	7	"CO2"	3	10
6	0.969057690592344	7	7	"CO2"	3	10
7	0.971183918395964	7	7	"CO2"	3	10
8	0.959837237570614	7	7	"CO2"	3	10
9	0.959454029819762	7	7	"CO2"	3	10
10	0.960837196628016	7	7	"CO2"	3	10
11	0.962601885168257	7	7	"CO2"	3	10
12	0.972452437912964	7	7	"CO2"	3	10
13	0.954351584910815	7	7	"CO2"	3	10
14	0.957660001512204	7	7	"CO2"	3	10
15	0.953511248503475	7	7	"CO2"	3	10
16	0.962755951618511	7	7	"CO2"	3	10
17	0.968206877860343	7	7	"CO2"	3	10
18	0.965183259325687	7	7	"CO2"	3	10
19	0.965681582584658	7	7	"CO2"	3	10
20	0.974416807635278	7	7	"CO2"	3	10
21	0.975402565862415	7	7	"CO2"	3	10
22	0.96580356467766	7	7	"CO2"	3	10
23	0.954629415839298	7	7	"CO2"	3	10
24	0.960965281084422	7	7	"CO2"	3	10
25	0.972769119849149	7	7	"CO2"	3	10
26	0.949778425030824	7	7	"CO2"	3	10
27	0.971786558175067	7	7	"CO2"	3	10
28	0.962041866790614	7	7	"CO2"	3	10
29	0.95973735398584	7	7	"CO2"	3	10
30	0.977343661865905	7	7	"CO2"	3	10
1	0.964008500385096	8	8	"CO2"	3	10
2	0.964062087534977	8	8	"CO2"	3	10
3	0.967359562493363	8	8	"CO2"	3	10
4	0.974968142720612	8	8	"CO2"	3	10
5	0.967676497389242	8	8	"CO2"	3	10
6	0.968448203570177	8	8	"CO2"	3	10
7	0.963206109484427	8	8	"CO2"	3	10
8	0.948097678800732	8	8	"CO2"	3	10
9	0.964054281506417	8	8	"CO2"	3	10
10	0.96308331557639	8	8	"CO2"	3	10
11	0.959525326537114	8	8	"CO2"	3	10
12	0.962434574004071	8	8	"CO2"	3	10
13	0.959157721812025	8	8	"CO2"	3	10
14	0.958714586044649	8	8	"CO2"	3	10
15	0.95571041733036	8	8	"CO2"	3	10
16	0.958539143081982	8	8	"CO2"	3	10
17	0.947211550488716	8	8	"CO2"	3	10
18	0.961588470332143	8	8	"CO2"	3	10
19	0.955542998600797	8	8	"CO2"	3	10
20	0.962001490100937	8	8	"CO2"	3	10
21	0.962333148687526	8	8	"CO2"	3	10
22	0.957480256591984	8	8	"CO2"	3	10
23	0.957200807916221	8	8	"CO2"	3	10
24	0.956614825858694	8	8	"CO2"	3	10
25	0.969728861386518	8	8	"CO2"	3	10
26	0.964724396084465	8	8	"CO2"	3	10
27	0.965654148257241	8	8	"CO2"	3	10
28	0.965606351236147	8	8	"CO2"	3	10
29	0.962283180082533	8	8	"CO2"	3	10
30	0.959265478766757	8	8	"CO2"	3	10
1	0.963299584187742	9	9	"CO2"	3	10
2	0.959538161010691	9	9	"CO2"	3	10
3	0.953277574292943	9	9	"CO2"	3	10
4	0.945276562820178	9	9	"CO2"	3	10
5	0.958973786251631	9	9	"CO2"	3	10
6	0.941481129537697	9	9	"CO2"	3	10
7	0.971952624520253	9	9	"CO2"	3	10
8	0.967371375882889	9	9	"CO2"	3	10
9	0.961395810049745	9	9	"CO2"	3	10
10	0.969338920505684	9	9	"CO2"	3	10
11	0.962989663858247	9	9	"CO2"	3	10
12	0.948030407622649	9	9	"CO2"	3	10
13	0.967280359378452	9	9	"CO2"	3	10
14	0.967486058823966	9	9	"CO2"	3	10
15	0.943409930861977	9	9	"CO2"	3	10
16	0.954365128715334	9	9	"CO2"	3	10
17	0.96772810932103	9	9	"CO2"	3	10
18	0.964134641114839	9	9	"CO2"	3	10
19	0.954951409739371	9	9	"CO2"	3	10
20	0.955790432884029	9	9	"CO2"	3	10
21	0.963303591855411	9	9	"CO2"	3	10
22	0.957698646468897	9	9	"CO2"	3	10
23	0.946848818479389	9	9	"CO2"	3	10
24	0.964098422063024	9	9	"CO2"	3	10
25	0.951107876522256	9	9	"CO2"	3	10
26	0.952854122621564	9	9	"CO2"	3	10
27	0.960695274600429	9	9	"CO2"	3	10
28	0.953311946967693	9	9	"CO2"	3	10
29	0.947856619552204	9	9	"CO2"	3	10
30	0.944656764020538	9	9	"CO2"	3	10
1	0.946179347826087	10	10	"CO2"	3	10
2	0.952115317755128	10	10	"CO2"	3	10
3	0.963327998052085	10	10	"CO2"	3	10
4	0.947273787622717	10	10	"CO2"	3	10
5	0.963514314607525	10	10	"CO2"	3	10
6	0.947956979958535	10	10	"CO2"	3	10
7	0.963034334688418	10	10	"CO2"	3	10
8	0.951040530248451	10	10	"CO2"	3	10
9	0.958229013254786	10	10	"CO2"	3	10
10	0.965504242934287	10	10	"CO2"	3	10
11	0.956482516307643	10	10	"CO2"	3	10
12	0.94659857165442	10	10	"CO2"	3	10
13	0.955587697674029	10	10	"CO2"	3	10
14	0.956293688427421	10	10	"CO2"	3	10
15	0.957429344805582	10	10	"CO2"	3	10
16	0.961875454873059	10	10	"CO2"	3	10
17	0.954080762095618	10	10	"CO2"	3	10
18	0.967855389578512	10	10	"CO2"	3	10
19	0.957672926755178	10	10	"CO2"	3	10
20	0.960309106269332	9	10	"CO2"	3	10
21	0.958812773169209	10	10	"CO2"	3	10
