"rep"	"auc"	"tree_depth"	"maxdepth"	"dataset_name"	"q_noisy_var"	"prop_noise_x"
12	0.984992566634809	2	3	"CO2"	1	0.7
13	0.984833242208857	2	3	"CO2"	1	0.7
14	0.981603723963812	2	3	"CO2"	1	0.7
15	0.9869339279052	2	3	"CO2"	1	0.7
16	0.980947438257073	3	3	"CO2"	1	0.7
17	0.980646364180007	2	3	"CO2"	1	0.7
18	0.988230861335617	2	3	"CO2"	1	0.7
19	0.981609988980272	2	3	"CO2"	1	0.7
20	0.984600172305764	2	3	"CO2"	1	0.7
21	0.987228446717012	2	3	"CO2"	1	0.7
22	0.985789791603745	3	3	"CO2"	1	0.7
23	0.986416343787954	3	3	"CO2"	1	0.7
24	0.983867176764974	2	3	"CO2"	1	0.7
25	0.984861694112582	3	3	"CO2"	1	0.7
26	0.978201061292385	2	3	"CO2"	1	0.7
27	0.980125073285128	2	3	"CO2"	1	0.7
28	0.990695735255798	2	3	"CO2"	1	0.7
29	0.981700039550455	3	3	"CO2"	1	0.7
30	0.98602759441138	3	3	"CO2"	1	0.7
1	0.982137947389042	4	4	"CO2"	1	0.7
2	0.98664792449977	4	4	"CO2"	1	0.7
3	0.989299001335611	4	4	"CO2"	1	0.7
4	0.974039324162679	4	4	"CO2"	1	0.7
5	0.973617985506338	4	4	"CO2"	1	0.7
6	0.982327898257102	4	4	"CO2"	1	0.7
7	0.990529005978114	4	4	"CO2"	1	0.7
8	0.985467152385478	4	4	"CO2"	1	0.7
9	0.978873707231329	4	4	"CO2"	1	0.7
10	0.981579178062978	4	4	"CO2"	1	0.7
11	0.968749547998901	4	4	"CO2"	1	0.7
12	0.982085674108417	4	4	"CO2"	1	0.7
13	0.974015997295111	4	4	"CO2"	1	0.7
14	0.976687722068693	4	4	"CO2"	1	0.7
15	0.985651155556369	4	4	"CO2"	1	0.7
16	0.980692521354134	4	4	"CO2"	1	0.7
17	0.978734870982985	4	4	"CO2"	1	0.7
18	0.984249084249084	4	4	"CO2"	1	0.7
19	0.980508505780985	4	4	"CO2"	1	0.7
20	0.980864985463645	4	4	"CO2"	1	0.7
21	0.981762745378894	4	4	"CO2"	1	0.7
22	0.973531073446328	4	4	"CO2"	1	0.7
23	0.978277811277906	4	4	"CO2"	1	0.7
24	0.982162152649455	4	4	"CO2"	1	0.7
25	0.975491356855316	4	4	"CO2"	1	0.7
26	0.985891826605128	4	4	"CO2"	1	0.7
27	0.976846601369762	4	4	"CO2"	1	0.7
28	0.979636329655372	4	4	"CO2"	1	0.7
29	0.986732863734325	4	4	"CO2"	1	0.7
30	0.980154820548909	4	4	"CO2"	1	0.7
1	0.984226380910614	5	5	"CO2"	1	0.7
2	0.987916727579029	5	5	"CO2"	1	0.7
3	0.981490473306462	5	5	"CO2"	1	0.7
4	0.982133995037221	5	5	"CO2"	1	0.7
5	0.980630020677414	5	5	"CO2"	1	0.7
6	0.98569231540464	5	5	"CO2"	1	0.7
7	0.98006120133192	5	5	"CO2"	1	0.7
8	0.973193645297622	5	5	"CO2"	1	0.7
9	0.989862945160195	5	5	"CO2"	1	0.7
10	0.984781558889778	5	5	"CO2"	1	0.7
11	0.982844084054929	5	5	"CO2"	1	0.7
12	0.983515693224431	5	5	"CO2"	1	0.7
13	0.981693702488265	5	5	"CO2"	1	0.7
14	0.978847313465994	5	5	"CO2"	1	0.7
15	0.978857892454008	5	5	"CO2"	1	0.7
16	0.982105404590559	5	5	"CO2"	1	0.7
17	0.982617096322423	5	5	"CO2"	1	0.7
18	0.989262930052404	5	5	"CO2"	1	0.7
19	0.987649343529278	5	5	"CO2"	1	0.7
20	0.993320319857537	5	5	"CO2"	1	0.7
21	0.981962998349692	5	5	"CO2"	1	0.7
22	0.979767018020585	5	5	"CO2"	1	0.7
23	0.980825168263592	5	5	"CO2"	1	0.7
24	0.983524068664719	5	5	"CO2"	1	0.7
25	0.972955474224943	5	5	"CO2"	1	0.7
26	0.989774154199404	5	5	"CO2"	1	0.7
27	0.97731181267433	5	5	"CO2"	1	0.7
28	0.988323774058697	5	5	"CO2"	1	0.7
29	0.986163568852337	5	5	"CO2"	1	0.7
30	0.983688802973342	5	5	"CO2"	1	0.7
1	0.984102852852853	6	6	"CO2"	1	0.7
2	0.974252036340852	6	6	"CO2"	1	0.7
3	0.981185664360027	6	6	"CO2"	1	0.7
4	0.983435443612435	6	6	"CO2"	1	0.7
5	0.982982826194404	6	6	"CO2"	1	0.7
6	0.984976181107895	6	6	"CO2"	1	0.7
7	0.970201278507256	6	6	"CO2"	1	0.7
8	0.979073156313796	6	6	"CO2"	1	0.7
9	0.97736780279122	6	6	"CO2"	1	0.7
10	0.981620776513506	6	6	"CO2"	1	0.7
11	0.976044398809887	6	6	"CO2"	1	0.7
12	0.982443750089172	6	6	"CO2"	1	0.7
13	0.983561654316548	6	6	"CO2"	1	0.7
14	0.979653391013997	6	6	"CO2"	1	0.7
15	0.982135046473483	6	6	"CO2"	1	0.7
16	0.976872092898347	6	6	"CO2"	1	0.7
17	0.978487584252855	6	6	"CO2"	1	0.7
18	0.975133382152945	6	6	"CO2"	1	0.7
19	0.987185828451912	6	6	"CO2"	1	0.7
20	0.985454703378789	6	6	"CO2"	1	0.7
21	0.984798363443303	6	6	"CO2"	1	0.7
22	0.987591239520914	6	6	"CO2"	1	0.7
23	0.982780164495582	6	6	"CO2"	1	0.7
24	0.98210063360589	6	6	"CO2"	1	0.7
25	0.982849242421596	6	6	"CO2"	1	0.7
26	0.980562200956938	6	6	"CO2"	1	0.7
27	0.986463452088452	6	6	"CO2"	1	0.7
28	0.986869753444908	6	6	"CO2"	1	0.7
29	0.983270305345569	6	6	"CO2"	1	0.7
30	0.97765627907698	6	6	"CO2"	1	0.7
1	0.977692895339954	7	7	"CO2"	1	0.7
2	0.98575071708648	7	7	"CO2"	1	0.7
3	0.985867756893561	7	7	"CO2"	1	0.7
4	0.98393757854327	7	7	"CO2"	1	0.7
5	0.986715618521078	6	7	"CO2"	1	0.7
6	0.980934954129749	7	7	"CO2"	1	0.7
7	0.973963347332861	7	7	"CO2"	1	0.7
8	0.984907765805349	7	7	"CO2"	1	0.7
9	0.978830243221691	7	7	"CO2"	1	0.7
10	0.976760771198111	7	7	"CO2"	1	0.7
11	0.984041718386623	7	7	"CO2"	1	0.7
12	0.982000095215101	7	7	"CO2"	1	0.7
13	0.979310605134694	7	7	"CO2"	1	0.7
14	0.983973414831726	7	7	"CO2"	1	0.7
15	0.98569792669088	7	7	"CO2"	1	0.7
16	0.982335898473498	7	7	"CO2"	1	0.7
17	0.981532506901965	7	7	"CO2"	1	0.7
18	0.98012557247882	7	7	"CO2"	1	0.7
19	0.982833379651176	7	7	"CO2"	1	0.7
20	0.988437001594896	7	7	"CO2"	1	0.7
21	0.972114073330837	7	7	"CO2"	1	0.7
22	0.981064899532752	7	7	"CO2"	1	0.7
23	0.990801330739674	7	7	"CO2"	1	0.7
24	0.974577453841425	7	7	"CO2"	1	0.7
25	0.984659323582221	7	7	"CO2"	1	0.7
26	0.981499110785647	7	7	"CO2"	1	0.7
27	0.987589417210183	7	7	"CO2"	1	0.7
28	0.981655047211868	7	7	"CO2"	1	0.7
29	0.97285135703766	7	7	"CO2"	1	0.7
30	0.981483511893574	7	7	"CO2"	1	0.7
1	0.974993349042262	8	8	"CO2"	1	0.7
2	0.981427102969588	8	8	"CO2"	1	0.7
3	0.981569244247611	8	8	"CO2"	1	0.7
4	0.981652887145897	8	8	"CO2"	1	0.7
5	0.97699353678894	8	8	"CO2"	1	0.7
6	0.978801635340342	8	8	"CO2"	1	0.7
7	0.982287378305077	8	8	"CO2"	1	0.7
8	0.977493161977491	8	8	"CO2"	1	0.7
9	0.980606276972185	7	8	"CO2"	1	0.7
10	0.987091013316871	8	8	"CO2"	1	0.7
11	0.98177529041584	8	8	"CO2"	1	0.7
12	0.971932481836769	8	8	"CO2"	1	0.7
13	0.98134151842195	8	8	"CO2"	1	0.7
14	0.974389161889162	8	8	"CO2"	1	0.7
15	0.981733541678293	8	8	"CO2"	1	0.7
16	0.980083005911295	7	8	"CO2"	1	0.7
17	0.976821458536669	7	8	"CO2"	1	0.7
18	0.984730696402272	8	8	"CO2"	1	0.7
19	0.97427943462645	8	8	"CO2"	1	0.7
20	0.980557971014493	8	8	"CO2"	1	0.7
21	0.981569244247611	8	8	"CO2"	1	0.7
22	0.969450448715205	8	8	"CO2"	1	0.7
23	0.983465098512978	8	8	"CO2"	1	0.7
24	0.991431286626894	8	8	"CO2"	1	0.7
25	0.97981360797677	7	8	"CO2"	1	0.7
26	0.980702963473467	8	8	"CO2"	1	0.7
27	0.976347320919135	8	8	"CO2"	1	0.7
28	0.97777707251191	7	8	"CO2"	1	0.7
29	0.979464188080919	7	8	"CO2"	1	0.7
30	0.974160151509454	8	8	"CO2"	1	0.7
1	0.974932711726185	9	9	"CO2"	1	0.7
2	0.988223227435304	7	9	"CO2"	1	0.7
3	0.981072846712657	9	9	"CO2"	1	0.7
4	0.97764402563027	9	9	"CO2"	1	0.7
5	0.982540987482767	9	9	"CO2"	1	0.7
6	0.98109983610559	9	9	"CO2"	1	0.7
7	0.97930196566238	9	9	"CO2"	1	0.7
8	0.970568864318864	8	9	"CO2"	1	0.7
9	0.976741812294317	9	9	"CO2"	1	0.7
10	0.985460463417516	9	9	"CO2"	1	0.7
11	0.97076620527948	9	9	"CO2"	1	0.7
12	0.979958072023736	9	9	"CO2"	1	0.7
13	0.974095893567561	8	9	"CO2"	1	0.7
14	0.979395575277517	9	9	"CO2"	1	0.7
15	0.977868114474081	9	9	"CO2"	1	0.7
16	0.986773574561403	9	9	"CO2"	1	0.7
17	0.981787412646708	9	9	"CO2"	1	0.7
18	0.977021537448078	8	9	"CO2"	1	0.7
19	0.98268424723027	8	9	"CO2"	1	0.7
20	0.985524788924013	9	9	"CO2"	1	0.7
21	0.98292733539039	8	9	"CO2"	1	0.7
22	0.989291026901646	9	9	"CO2"	1	0.7
23	0.977262066134801	7	9	"CO2"	1	0.7
24	0.982999348239402	8	9	"CO2"	1	0.7
25	0.984638359702938	8	9	"CO2"	1	0.7
26	0.988773832710898	8	9	"CO2"	1	0.7
27	0.979073754065735	9	9	"CO2"	1	0.7
28	0.991280592056209	8	9	"CO2"	1	0.7
29	0.980954185387683	9	9	"CO2"	1	0.7
30	0.97647334858731	9	9	"CO2"	1	0.7
1	0.981943493272839	9	10	"CO2"	1	0.7
2	0.976297216220029	9	10	"CO2"	1	0.7
3	0.975242354500122	10	10	"CO2"	1	0.7
4	0.985317168104355	10	10	"CO2"	1	0.7
5	0.978461848656989	9	10	"CO2"	1	0.7
6	0.974879900413774	9	10	"CO2"	1	0.7
7	0.981547520011831	10	10	"CO2"	1	0.7
8	0.977331860579283	9	10	"CO2"	1	0.7
9	0.983743526871489	8	10	"CO2"	1	0.7
10	0.980762870884948	10	10	"CO2"	1	0.7
11	0.976910234467696	9	10	"CO2"	1	0.7
12	0.986496665082801	8	10	"CO2"	1	0.7
13	0.979362669918006	9	10	"CO2"	1	0.7
14	0.980082505758411	10	10	"CO2"	1	0.7
15	0.98372224784902	9	10	"CO2"	1	0.7
16	0.981780363625739	9	10	"CO2"	1	0.7
17	0.983927837993999	9	10	"CO2"	1	0.7
18	0.977231884057971	9	10	"CO2"	1	0.7
19	0.980687711344665	8	10	"CO2"	1	0.7
20	0.975666245879795	10	10	"CO2"	1	0.7
21	0.98550794747754	9	10	"CO2"	1	0.7
22	0.984484013183238	9	10	"CO2"	1	0.7
23	0.977186264822134	10	10	"CO2"	1	0.7
24	0.974888879657708	9	10	"CO2"	1	0.7
25	0.981123011418227	10	10	"CO2"	1	0.7
26	0.980376686223584	8	10	"CO2"	1	0.7
27	0.983717174281775	9	10	"CO2"	1	0.7
28	0.980553856774634	9	10	"CO2"	1	0.7
29	0.989493887620591	8	10	"CO2"	1	0.7
30	0.979044447290893	10	10	"CO2"	1	0.7
1	0.98537907798807	10	11	"CO2"	1	0.7
2	0.979970976118947	10	11	"CO2"	1	0.7
3	0.986667193891857	10	11	"CO2"	1	0.7
4	0.966437187983016	11	11	"CO2"	1	0.7
5	0.979664181761221	8	11	"CO2"	1	0.7
6	0.984242765492765	9	11	"CO2"	1	0.7
7	0.975413645175498	10	11	"CO2"	1	0.7
8	0.983312980071502	10	11	"CO2"	1	0.7
9	0.981865243708187	11	11	"CO2"	1	0.7
10	0.985179515217787	11	11	"CO2"	1	0.7
11	0.982708785806131	10	11	"CO2"	1	0.7
12	0.986108500581278	10	11	"CO2"	1	0.7
13	0.984892101411049	10	11	"CO2"	1	0.7
14	0.972961993815074	8	11	"CO2"	1	0.7
15	0.987791030955111	11	11	"CO2"	1	0.7
16	0.981812624715438	7	11	"CO2"	1	0.7
17	0.975983448237938	9	11	"CO2"	1	0.7
18	0.974682173413313	10	11	"CO2"	1	0.7
19	0.97770154373928	10	11	"CO2"	1	0.7
20	0.981239918647872	11	11	"CO2"	1	0.7
21	0.990724086715993	11	11	"CO2"	1	0.7
22	0.980617825110915	11	11	"CO2"	1	0.7
23	0.979527756203246	10	11	"CO2"	1	0.7
24	0.979779476832679	10	11	"CO2"	1	0.7
25	0.983927837993999	9	11	"CO2"	1	0.7
26	0.974644546335537	8	11	"CO2"	1	0.7
27	0.984892101411049	8	11	"CO2"	1	0.7
28	0.981213410926778	10	11	"CO2"	1	0.7
29	0.980722428589727	10	11	"CO2"	1	0.7
30	0.982117999497722	9	11	"CO2"	1	0.7
1	0.985437134684741	9	12	"CO2"	1	0.7
2	0.975145226575025	10	12	"CO2"	1	0.7
3	0.983542257030713	11	12	"CO2"	1	0.7
4	0.974026664775548	8	12	"CO2"	1	0.7
5	0.987664473684211	11	12	"CO2"	1	0.7
6	0.982250885303954	10	12	"CO2"	1	0.7
7	0.980802210024038	10	12	"CO2"	1	0.7
8	0.97921125283568	9	12	"CO2"	1	0.7
9	0.976303309272239	8	12	"CO2"	1	0.7
10	0.981785763035763	10	12	"CO2"	1	0.7
11	0.987235659986178	8	12	"CO2"	1	0.7
12	0.972889977326798	10	12	"CO2"	1	0.7
13	0.965348023916068	9	12	"CO2"	1	0.7
14	0.980358721043232	8	12	"CO2"	1	0.7
15	0.982181295084893	9	12	"CO2"	1	0.7
16	0.984501284380678	10	12	"CO2"	1	0.7
17	0.972803978484555	9	12	"CO2"	1	0.7
18	0.98227432264692	8	12	"CO2"	1	0.7
19	0.98247127050581	12	12	"CO2"	1	0.7
20	0.979907640313651	7	12	"CO2"	1	0.7
21	0.972327144356847	9	12	"CO2"	1	0.7
22	0.979678596636196	12	12	"CO2"	1	0.7
23	0.979696910476664	10	12	"CO2"	1	0.7
24	0.978566970283623	9	12	"CO2"	1	0.7
25	0.980222068008328	8	12	"CO2"	1	0.7
26	0.988878425657981	12	12	"CO2"	1	0.7
27	0.977126247838222	11	12	"CO2"	1	0.7
28	0.975822844450427	12	12	"CO2"	1	0.7
29	0.98019613443778	12	12	"CO2"	1	0.7
30	0.964115181337707	11	12	"CO2"	1	0.7
1	0.975000534005468	9	13	"CO2"	1	0.7
2	0.974427194808013	10	13	"CO2"	1	0.7
3	0.976784661294069	10	13	"CO2"	1	0.7
4	0.971364649020126	10	13	"CO2"	1	0.7
5	0.9766510514792	12	13	"CO2"	1	0.7
6	0.98135513942	9	13	"CO2"	1	0.7
7	0.974137813568791	8	13	"CO2"	1	0.7
8	0.974400274279668	8	13	"CO2"	1	0.7
9	0.971472783066569	7	13	"CO2"	1	0.7
10	0.98055238854267	11	13	"CO2"	1	0.7
11	0.983873064275878	9	13	"CO2"	1	0.7
12	0.978418173108439	9	13	"CO2"	1	0.7
13	0.977304120803622	12	13	"CO2"	1	0.7
14	0.985035648553509	12	13	"CO2"	1	0.7
15	0.982366109359773	9	13	"CO2"	1	0.7
16	0.979560688405797	9	13	"CO2"	1	0.7
17	0.984836634384609	9	13	"CO2"	1	0.7
18	0.982995903931865	9	13	"CO2"	1	0.7
19	0.975000534005468	12	13	"CO2"	1	0.7
20	0.976024468142695	11	13	"CO2"	1	0.7
21	0.97607292258431	10	13	"CO2"	1	0.7
22	0.970655184633409	9	13	"CO2"	1	0.7
23	0.977858675890056	9	13	"CO2"	1	0.7
24	0.986567122994726	9	13	"CO2"	1	0.7
25	0.977705123269904	9	13	"CO2"	1	0.7
26	0.981673685216215	9	13	"CO2"	1	0.7
27	0.976853031751089	9	13	"CO2"	1	0.7
28	0.97895613209192	12	13	"CO2"	1	0.7
29	0.97619172158873	10	13	"CO2"	1	0.7
30	0.977392878503076	7	13	"CO2"	1	0.7
1	0.982399658262719	9	14	"CO2"	1	0.7
2	0.983592196151158	9	14	"CO2"	1	0.7
3	0.97698467169984	9	14	"CO2"	1	0.7
4	0.984662299933236	10	14	"CO2"	1	0.7
5	0.976786103024467	10	14	"CO2"	1	0.7
6	0.978168762822228	9	14	"CO2"	1	0.7
7	0.985496717346234	8	14	"CO2"	1	0.7
8	0.971219202898551	10	14	"CO2"	1	0.7
9	0.976737967914438	10	14	"CO2"	1	0.7
10	0.981102451441922	10	14	"CO2"	1	0.7
11	0.98136660041148	10	14	"CO2"	1	0.7
12	0.983699231057574	8	14	"CO2"	1	0.7
13	0.984156694442704	10	14	"CO2"	1	0.7
14	0.976956239951589	11	14	"CO2"	1	0.7
15	0.972847954473039	7	14	"CO2"	1	0.7
16	0.973711870155381	11	14	"CO2"	1	0.7
17	0.974346343311861	11	14	"CO2"	1	0.7
18	0.986337357029983	10	14	"CO2"	1	0.7
19	0.982961619661127	11	14	"CO2"	1	0.7
20	0.98275794762123	8	14	"CO2"	1	0.7
21	0.986927714229505	10	14	"CO2"	1	0.7
22	0.974860597706911	12	14	"CO2"	1	0.7
23	0.986939971590803	11	14	"CO2"	1	0.7
24	0.975647498333139	10	14	"CO2"	1	0.7
25	0.971996039717409	11	14	"CO2"	1	0.7
26	0.980244795241364	10	14	"CO2"	1	0.7
27	0.978404262228953	9	14	"CO2"	1	0.7
28	0.972781500846896	10	14	"CO2"	1	0.7
29	0.9858256255167	13	14	"CO2"	1	0.7
30	0.984012077472568	9	14	"CO2"	1	0.7
1	0.980794485150968	9	15	"CO2"	1	0.7
2	0.977289494393075	10	15	"CO2"	1	0.7
3	0.987687858286423	12	15	"CO2"	1	0.7
4	0.984028787930043	9	15	"CO2"	1	0.7
5	0.98226076485818	11	15	"CO2"	1	0.7
6	0.986375095034212	11	15	"CO2"	1	0.7
7	0.985779131948763	11	15	"CO2"	1	0.7
8	0.9750956101667	10	15	"CO2"	1	0.7
9	0.975140702983965	9	15	"CO2"	1	0.7
10	0.98227613231975	10	15	"CO2"	1	0.7
11	0.98246782662044	11	15	"CO2"	1	0.7
12	0.981485388663606	9	15	"CO2"	1	0.7
13	0.985055607869994	7	15	"CO2"	1	0.7
14	0.978084335740985	8	15	"CO2"	1	0.7
15	0.984573202482028	9	15	"CO2"	1	0.7
16	0.982388491002637	9	15	"CO2"	1	0.7
17	0.984444363117349	13	15	"CO2"	1	0.7
18	0.982922782941023	8	15	"CO2"	1	0.7
19	0.98299339518515	11	15	"CO2"	1	0.7
20	0.979413512942533	8	15	"CO2"	1	0.7
21	0.982153663261397	8	15	"CO2"	1	0.7
22	0.982935380046229	8	15	"CO2"	1	0.7
23	0.979949032480995	8	15	"CO2"	1	0.7
24	0.977795548379185	11	15	"CO2"	1	0.7
25	0.970858701708925	9	15	"CO2"	1	0.7
26	0.978115361664498	10	15	"CO2"	1	0.7
27	0.973349797172293	8	15	"CO2"	1	0.7
28	0.972449032480995	10	15	"CO2"	1	0.7
29	0.980665917041479	11	15	"CO2"	1	0.7
30	0.981973292159046	9	15	"CO2"	1	0.7
1	0.974904925913967	8	16	"CO2"	1	0.7
2	0.981467827026129	8	16	"CO2"	1	0.7
3	0.985205583100825	10	16	"CO2"	1	0.7
4	0.981601963218194	8	16	"CO2"	1	0.7
5	0.980473455738795	7	16	"CO2"	1	0.7
6	0.976994350879045	15	16	"CO2"	1	0.7
7	0.969858296247834	8	16	"CO2"	1	0.7
8	0.986720878853308	11	16	"CO2"	1	0.7
9	0.976697535201371	11	16	"CO2"	1	0.7
10	0.974877812752191	10	16	"CO2"	1	0.7
11	0.977126247838222	12	16	"CO2"	1	0.7
12	0.978613884201181	10	16	"CO2"	1	0.7
13	0.969720601146517	11	16	"CO2"	1	0.7
14	0.98263242319629	9	16	"CO2"	1	0.7
15	0.977360057707447	11	16	"CO2"	1	0.7
16	0.98255769628718	12	16	"CO2"	1	0.7
17	0.985932821788623	9	16	"CO2"	1	0.7
18	0.976391191096377	7	16	"CO2"	1	0.7
19	0.980276642009218	10	16	"CO2"	1	0.7
20	0.988733627575362	10	16	"CO2"	1	0.7
21	0.979946924624406	9	16	"CO2"	1	0.7
22	0.985067209042538	9	16	"CO2"	1	0.7
23	0.98067789517732	14	16	"CO2"	1	0.7
24	0.98188285608298	11	16	"CO2"	1	0.7
25	0.988100543478261	10	16	"CO2"	1	0.7
26	0.98401631209513	11	16	"CO2"	1	0.7
27	0.982458831126897	10	16	"CO2"	1	0.7
28	0.988235264473472	11	16	"CO2"	1	0.7
29	0.980251020387664	11	16	"CO2"	1	0.7
30	0.975065504670768	11	16	"CO2"	1	0.7
1	0.979405546573809	9	17	"CO2"	1	0.7
2	0.977546979522605	10	17	"CO2"	1	0.7
3	0.975188363181469	11	17	"CO2"	1	0.7
4	0.985018117374706	12	17	"CO2"	1	0.7
5	0.983413444031753	11	17	"CO2"	1	0.7
6	0.973597971444284	12	17	"CO2"	1	0.7
7	0.983065473456611	9	17	"CO2"	1	0.7
8	0.977585798774757	12	17	"CO2"	1	0.7
9	0.970675647126647	10	17	"CO2"	1	0.7
10	0.978575786106968	9	17	"CO2"	1	0.7
11	0.980573026589806	12	17	"CO2"	1	0.7
12	0.979762452611049	9	17	"CO2"	1	0.7
13	0.980246913580247	9	17	"CO2"	1	0.7
14	0.980845729285859	9	17	"CO2"	1	0.7
15	0.977294819791648	11	17	"CO2"	1	0.7
16	0.97775984972546	12	17	"CO2"	1	0.7
17	0.979606414484755	9	17	"CO2"	1	0.7
18	0.980299162411987	8	17	"CO2"	1	0.7
19	0.986763258143218	12	17	"CO2"	1	0.7
20	0.976604568007024	8	17	"CO2"	1	0.7
21	0.985680328900164	11	17	"CO2"	1	0.7
22	0.985198574601043	10	17	"CO2"	1	0.7
23	0.978961404676939	9	17	"CO2"	1	0.7
24	0.973948032821376	8	17	"CO2"	1	0.7
25	0.984864374568072	14	17	"CO2"	1	0.7
26	0.980163118362386	8	17	"CO2"	1	0.7
27	0.97479823723054	10	17	"CO2"	1	0.7
28	0.972636694254142	9	17	"CO2"	1	0.7
29	0.985073639650763	10	17	"CO2"	1	0.7
30	0.973223675618457	8	17	"CO2"	1	0.7
1	0.981413932250186	12	18	"CO2"	1	0.7
2	0.982688367697413	11	18	"CO2"	1	0.7
3	0.984573481308835	11	18	"CO2"	1	0.7
4	0.973834893983425	8	18	"CO2"	1	0.7
5	0.977948492829968	13	18	"CO2"	1	0.7
6	0.986214647269123	10	18	"CO2"	1	0.7
7	0.977486286153868	10	18	"CO2"	1	0.7
8	0.980117634972004	9	18	"CO2"	1	0.7
9	0.98763956489543	9	18	"CO2"	1	0.7
10	0.982156005102971	11	18	"CO2"	1	0.7
11	0.981404889846855	10	18	"CO2"	1	0.7
12	0.976120613439704	8	18	"CO2"	1	0.7
13	0.983686397264049	10	18	"CO2"	1	0.7
14	0.978567875956159	9	18	"CO2"	1	0.7
15	0.980593992287673	10	18	"CO2"	1	0.7
16	0.975124482782804	9	18	"CO2"	1	0.7
17	0.975931994368382	10	18	"CO2"	1	0.7
18	0.98175794747754	9	18	"CO2"	1	0.7
19	0.978418173108439	9	18	"CO2"	1	0.7
20	0.975879883758476	9	18	"CO2"	1	0.7
21	0.982503189356661	11	18	"CO2"	1	0.7
22	0.973884103643931	11	18	"CO2"	1	0.7
23	0.981359433405469	9	18	"CO2"	1	0.7
24	0.980380905004708	12	18	"CO2"	1	0.7
25	0.988933745042791	10	18	"CO2"	1	0.7
26	0.971478415204163	10	18	"CO2"	1	0.7
27	0.968256545736017	9	18	"CO2"	1	0.7
28	0.984212604064407	12	18	"CO2"	1	0.7
29	0.97987236131566	11	18	"CO2"	1	0.7
30	0.983447200409635	9	18	"CO2"	1	0.7
1	0.979773409951678	8	19	"CO2"	1	0.7
2	0.981717778805157	8	19	"CO2"	1	0.7
3	0.981337609039387	8	19	"CO2"	1	0.7
4	0.973075593922019	10	19	"CO2"	1	0.7
5	0.987233824733825	14	19	"CO2"	1	0.7
6	0.977454490726643	8	19	"CO2"	1	0.7
7	0.982752657871141	11	19	"CO2"	1	0.7
8	0.969783356270458	8	19	"CO2"	1	0.7
9	0.979227187286398	9	19	"CO2"	1	0.7
10	0.98056278612167	11	19	"CO2"	1	0.7
11	0.982120868712155	10	19	"CO2"	1	0.7
12	0.979021038575263	10	19	"CO2"	1	0.7
13	0.978135788262371	10	19	"CO2"	1	0.7
14	0.985779131948763	10	19	"CO2"	1	0.7
15	0.977911231884058	9	19	"CO2"	1	0.7
16	0.979261657163209	10	19	"CO2"	1	0.7
17	0.977714214649919	9	19	"CO2"	1	0.7
18	0.978787878787879	9	19	"CO2"	1	0.7
19	0.984414827761998	8	19	"CO2"	1	0.7
20	0.983284786056012	10	19	"CO2"	1	0.7
21	0.979827252179529	11	19	"CO2"	1	0.7
22	0.976930905100704	11	19	"CO2"	1	0.7
23	0.976123888333705	9	19	"CO2"	1	0.7
24	0.981329507930493	10	19	"CO2"	1	0.7
25	0.987842200657025	11	19	"CO2"	1	0.7
26	0.975881836492279	10	19	"CO2"	1	0.7
27	0.983886158886159	10	19	"CO2"	1	0.7
28	0.95722761596548	9	19	"CO2"	1	0.7
29	0.986120803287586	12	19	"CO2"	1	0.7
30	0.980120546765687	9	19	"CO2"	1	0.7
1	0.979369408494745	10	20	"CO2"	1	0.7
2	0.976647661889319	10	20	"CO2"	1	0.7
3	0.975710935464258	11	20	"CO2"	1	0.7
4	0.966048875448323	9	20	"CO2"	1	0.7
5	0.983662355343771	9	20	"CO2"	1	0.7
6	0.982479879595543	13	20	"CO2"	1	0.7
7	0.981191219801728	13	20	"CO2"	1	0.7
8	0.986115826528242	10	20	"CO2"	1	0.7
9	0.973277291025337	8	20	"CO2"	1	0.7
10	0.970772687750064	9	20	"CO2"	1	0.7
11	0.981788823938192	13	20	"CO2"	1	0.7
12	0.979847039150108	13	20	"CO2"	1	0.7
13	0.975333222413251	8	20	"CO2"	1	0.7
14	0.979359137729638	9	20	"CO2"	1	0.7
15	0.970824516362816	12	20	"CO2"	1	0.7
16	0.985118830869323	10	20	"CO2"	1	0.7
17	0.981218643516378	8	20	"CO2"	1	0.7
18	0.980555699013583	9	20	"CO2"	1	0.7
19	0.974015515087765	10	20	"CO2"	1	0.7
20	0.981529427079567	8	20	"CO2"	1	0.7
21	0.98194371796213	9	20	"CO2"	1	0.7
22	0.979827252179529	11	20	"CO2"	1	0.7
23	0.975056662211177	8	20	"CO2"	1	0.7
24	0.983269927536232	11	20	"CO2"	1	0.7
25	0.979795369268147	10	20	"CO2"	1	0.7
26	0.982826474615674	9	20	"CO2"	1	0.7
27	0.979391544416175	9	20	"CO2"	1	0.7
28	0.984959239130435	10	20	"CO2"	1	0.7
29	0.976552090934504	14	20	"CO2"	1	0.7
30	0.98468279780161	11	20	"CO2"	1	0.7
1	0.985214677283822	10	21	"CO2"	1	0.7
2	0.974192615190406	9	21	"CO2"	1	0.7
3	0.982459997970299	10	21	"CO2"	1	0.7
4	0.989095021455744	10	21	"CO2"	1	0.7
5	0.975614250614251	9	21	"CO2"	1	0.7
6	0.977289494393075	9	21	"CO2"	1	0.7
7	0.97592588652105	10	21	"CO2"	1	0.7
